year,sport,discipline,athlete,country_code,gender,event,medal,medal_value
1956,Gymnastics,Artistic G.,"LEUSTEANU-POPESCU-TEODORESCU, Elena",ROU,Women,team competition,Bronze,1
1956,Gymnastics,Artistic G.,"SZCZERBINSKA, Lidia",POL,Women,"team, portable apparatus",Bronze,1
1956,Gymnastics,Artistic G.,"KUBOTA, Masami",JPN,Men,rings,Bronze,1
1956,Gymnastics,Artistic G.,"TAKEMOTO, Masao",JPN,Men,rings,Bronze,1
1956,Gymnastics,Artistic G.,"AZARYAN, Albert",URS,Men,rings,Gold,3
1956,Gymnastics,Artistic G.,"MURATOV, Valentin",URS,Men,rings,Silver,2
1956,Gymnastics,Artistic G.,"HEINONEN, Raimo YrjÃ¶",FIN,Men,team competition,Bronze,1
1956,Gymnastics,Artistic G.,"LAPPALAINEN, Onni Armas",FIN,Men,team competition,Bronze,1
1956,Gymnastics,Artistic G.,"LEIMUVIRTA, Olavi Erkki",FIN,Men,team competition,Bronze,1
1956,Gymnastics,Artistic G.,"LINDFORS, Berndt TorbjÃ¶rn",FIN,Men,team competition,Bronze,1
1956,Gymnastics,Artistic G.,"MANSIKKA, Martti",FIN,Men,team competition,Bronze,1
1956,Gymnastics,Artistic G.,"SUONIEMI, Kalevi Ensio",FIN,Men,team competition,Bronze,1
1956,Gymnastics,Artistic G.,"MARGARIT-NICULESCU, Elena",ROU,Women,team competition,Bronze,1
1956,Gymnastics,Artistic G.,"AZARYAN, Albert",URS,Men,team competition,Gold,3
1956,Gymnastics,Artistic G.,"MURATOV, Valentin",URS,Men,team competition,Gold,3
1956,Gymnastics,Artistic G.,"SHAKHLIN, Boris",URS,Men,team competition,Gold,3
1956,Gymnastics,Artistic G.,"TITOV, Yuri",URS,Men,team competition,Gold,3
1956,Gymnastics,Artistic G.,"AIHARA, Nobuyuki",JPN,Men,team competition,Silver,2
1956,Gymnastics,Artistic G.,"KONO, Akira",JPN,Men,team competition,Silver,2
1956,Gymnastics,Artistic G.,"KUBOTA, Masami",JPN,Men,team competition,Silver,2
1956,Gymnastics,Artistic G.,"ONO, Takashi",JPN,Men,team competition,Silver,2
1956,Gymnastics,Artistic G.,"TAKEMOTO, Masao",JPN,Men,team competition,Silver,2
1956,Gymnastics,Artistic G.,"TSUKAWAKI, Shinsaku",JPN,Men,team competition,Silver,2
1956,Gymnastics,Artistic G.,"HURMUZACHI-DUMITRESCU, Georgeta",ROU,Women,team competition,Bronze,1
1956,Gymnastics,Artistic G.,"IOVAN-INOVAN, Sonia",ROU,Women,team competition,Bronze,1
1956,Gymnastics,Artistic G.,"CHUKARIN, Viktor Ivanovich",URS,Men,team competition,Gold,3
1956,Gymnastics,Artistic G.,"WILKOWNA-SLIZOWSKA, Barbara",POL,Women,"team, portable apparatus",Bronze,1
1956,Hockey,Hockey,"GHULAM, Rasul",PAK,Men,hockey,Silver,2
1956,Gymnastics,Artistic G.,"GULYAS-KÃTELES, Erzsebet",HUN,Women,"team, portable apparatus",Gold,3
1956,Hockey,Hockey,"RADZIKOWSKI, Heinz",EUA,Men,hockey,Bronze,1
1956,Hockey,Hockey,"ROSENBAUM, Werner",EUA,Men,hockey,Bronze,1
1956,Hockey,Hockey,"ULLERICH, Gunther",EUA,Men,hockey,Bronze,1
1956,Hockey,Hockey,"CLAUDIUS, Leslie Walter",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"FRANCIS, Ranganandhan",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"KAUSHIK, Hari Pal",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"KUMAR, Amir Chand",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"LAL SHARMA, Raghbir",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"LAXMAN, Shankar",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"PERUMAL, Govind",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"SINGH BAKSHI, Amit",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"NONN, Wolfgang",EUA,Men,hockey,Bronze,1
1956,Hockey,Hockey,"SINGH BHOLA, Raghbir",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"SINGH GARCHEY, Hardyal",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"SINGH GENTLE, Randhir",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"SINGH GREWAL, Balkishan",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"SINGH KULLAR, Gurdev",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"SINGH KULLAR, Udham",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"SINGH, Bakshish",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"STEPHEN, Charles",IND,Men,hockey,Gold,3
1956,Hockey,Hockey,"ABDUL, Hamid",PAK,Men,hockey,Silver,2
1956,Hockey,Hockey,"AHKTAR, Hussain",PAK,Men,hockey,Silver,2
1956,Hockey,Hockey,"DAR, Munir Ahmad",PAK,Men,hockey,Silver,2
1956,Hockey,Hockey,"HABIB, Ur Rehman",PAK,Men,hockey,Silver,2
1956,Hockey,Hockey,"SINGH DOSANJH, Balbir",IND,Men,hockey,Gold,3
1956,Gymnastics,Artistic G.,"BODO-MOLNAR, Andrea",HUN,Women,"team, portable apparatus",Gold,3
1956,Hockey,Hockey,"NONN, Helmut",EUA,Men,hockey,Bronze,1
1956,Hockey,Hockey,"FERSTL, Eberhard",EUA,Men,hockey,Bronze,1
1956,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,"team, portable apparatus",Gold,3
1956,Gymnastics,Artistic G.,"KERTESZ, Aliz",HUN,Women,"team, portable apparatus",Gold,3
1956,Gymnastics,Artistic G.,"KORONDI, Margit",HUN,Women,"team, portable apparatus",Gold,3
1956,Gymnastics,Artistic G.,"TASS LEMHENYI, Olga",HUN,Women,"team, portable apparatus",Gold,3
1956,Gymnastics,Artistic G.,"BERGGREN, Evy",SWE,Women,"team, portable apparatus",Silver,2
1956,Gymnastics,Artistic G.,"COLLING-PETTERSSON, Ann-Sofi",SWE,Women,"team, portable apparatus",Silver,2
1956,Gymnastics,Artistic G.,"HEDBERG, Doris",SWE,Women,"team, portable apparatus",Silver,2
1956,Gymnastics,Artistic G.,"KARLEN, Maude",SWE,Women,"team, portable apparatus",Silver,2
1956,Gymnastics,Artistic G.,"LINDBERG, Karin",SWE,Women,"team, portable apparatus",Silver,2
1956,Gymnastics,Artistic G.,"RÃNSTRÃM, Eva",SWE,Women,"team, portable apparatus",Silver,2
1956,Gymnastics,Artistic G.,"MURATOVA, Sofiya",URS,Women,uneven bars,Bronze,1
1956,Hockey,Hockey,"LÃCKER, Alfred",EUA,Men,hockey,Bronze,1
1956,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,uneven bars,Gold,3
1956,Gymnastics,Artistic G.,"TITOV, Yuri",URS,Men,vault,Bronze,1
1956,Gymnastics,Artistic G.,"BANTZ, Helmut",EUA,Men,vault,Gold,3
1956,Gymnastics,Artistic G.,"MURATOV, Valentin",URS,Men,vault,Gold,3
1956,Gymnastics,Artistic G.,"COLLING-PETTERSSON, Ann-Sofi",SWE,Women,vault,Bronze,1
1956,Gymnastics,Artistic G.,"TASS LEMHENYI, Olga",HUN,Women,vault,Bronze,1
1956,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,vault,Gold,3
1956,Gymnastics,Artistic G.,"MANINA, Tamara",URS,Women,vault,Silver,2
1956,Hockey,Hockey,"BRENNECKE, Gunter",EUA,Men,hockey,Bronze,1
1956,Hockey,Hockey,"BUDINGER, Hugo",EUA,Men,hockey,Bronze,1
1956,Hockey,Hockey,"DELMES, Werner",EUA,Men,hockey,Bronze,1
1956,Hockey,Hockey,"DOLLHEISER, Hugo",EUA,Men,hockey,Bronze,1
1956,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,uneven bars,Silver,2
1956,Gymnastics,Artistic G.,"ONO, Takashi",JPN,Men,pommel horse,Silver,2
1956,Football,Football,"ISAEV, Anatoli",URS,Men,football,Gold,3
1956,Gymnastics,Artistic G.,"CHUKARIN, Viktor Ivanovich",URS,Men,pommel horse,Bronze,1
1956,Fencing,Fencing,"GEREVICH, Aladar",HUN,Men,sabre team,Gold,3
1956,Fencing,Fencing,"HAMORI, JenÃ¶",HUN,Men,sabre team,Gold,3
1956,Fencing,Fencing,"KARPATI, Rudolf",HUN,Men,sabre team,Gold,3
1956,Fencing,Fencing,"KERESZTES, Attila",HUN,Men,sabre team,Gold,3
1956,Fencing,Fencing,"KOVACS, Pal Adam",HUN,Men,sabre team,Gold,3
1956,Fencing,Fencing,"MAGAI, Daniel",HUN,Men,sabre team,Gold,3
1956,Fencing,Fencing,"KUSZEWSKI, Marian Zygmunt",POL,Men,sabre team,Silver,2
1956,Fencing,Fencing,"PAWLAS, Zygmunt",POL,Men,sabre team,Silver,2
1956,Fencing,Fencing,"PAWLOWSKI, Jerzy",POL,Men,sabre team,Silver,2
1956,Fencing,Fencing,"PIATKOWSKI, Andrzej Ryszard",POL,Men,sabre team,Silver,2
1956,Fencing,Fencing,"ZABLOCKI, Wojciech",POL,Men,sabre team,Silver,2
1956,Fencing,Fencing,"TYSHLER, David",URS,Men,sabre team,Bronze,1
1956,Fencing,Fencing,"ZUB, Ryszard",POL,Men,sabre team,Silver,2
1956,Football,Football,"KOLEV, Ivan Petkov",BUL,Men,football,Bronze,1
1956,Football,Football,"KOVATCHEV, Nikolai Dimitrov",BUL,Men,football,Bronze,1
1956,Football,Football,"MANOLOV, Manol Tomov",BUL,Men,football,Bronze,1
1956,Football,Football,"NAYDENOV, Georghi Spirov",BUL,Men,football,Bronze,1
1956,Football,Football,"NIKOLOV, Guergui Dimitrov",BUL,Men,football,Bronze,1
1956,Football,Football,"NIKOLOV, Miltcho Goranov",BUL,Men,football,Bronze,1
1956,Football,Football,"PANAYOTOV, Panayot Mitov",BUL,Men,football,Bronze,1
1956,Football,Football,"RAKAROV, Kirill Manolov",BUL,Men,football,Bronze,1
1956,Football,Football,"STEFANOV, Stefan Bojilov",BUL,Men,football,Bronze,1
1956,Football,Football,"STOYANOV, Dimitre Milanov",BUL,Men,football,Bronze,1
1956,Football,Football,"STOYANOV, Gavril Todorov",BUL,Men,football,Bronze,1
1956,Football,Football,"DIEV, Todor Nedyalkov",BUL,Men,football,Bronze,1
1956,Football,Football,"YANEV, Kroum Ivanov",BUL,Men,football,Bronze,1
1956,Fencing,Fencing,"RYLSKY, Yakov",URS,Men,sabre team,Bronze,1
1956,Fencing,Fencing,"CHEREPOVSKY, Yevgeni",URS,Men,sabre team,Bronze,1
1956,Fencing,Fencing,"ORBAN-SZABO, Olga",ROU,Women,foil individual,Silver,2
1956,Hockey,Hockey,"KHAN, Anwar Ahmad",PAK,Men,hockey,Silver,2
1956,Fencing,Fencing,"FÃLÃP, Mihaly",HUN,Men,foil team,Bronze,1
1956,Fencing,Fencing,"GYURICZA, Jozsef",HUN,Men,foil team,Bronze,1
1956,Fencing,Fencing,"MAROSI, Jozsef",HUN,Men,foil team,Bronze,1
1956,Fencing,Fencing,"SAKOVICS, Jozsef",HUN,Men,foil team,Bronze,1
1956,Fencing,Fencing,"SOMODI, Lajos",HUN,Men,foil team,Bronze,1
1956,Fencing,Fencing,"TILLI, Endre",HUN,Men,foil team,Bronze,1
1956,Fencing,Fencing,"BERGAMINI, Giancarlo",ITA,Men,foil team,Gold,3
1956,Fencing,Fencing,"CARPANEDA, Luigi Arturo",ITA,Men,foil team,Gold,3
1956,Fencing,Fencing,"DI ROSA, Manlio",ITA,Men,foil team,Gold,3
1956,Fencing,Fencing,"KUZNETSOV, Lev",URS,Men,sabre team,Bronze,1
1956,Fencing,Fencing,"LUCARELLI, Vittorio",ITA,Men,foil team,Gold,3
1956,Fencing,Fencing,"SPALLINO, Antonio",ITA,Men,foil team,Gold,3
1956,Fencing,Fencing,"BAUDOUX, Bernard",FRA,Men,foil team,Silver,2
1956,Fencing,Fencing,"CLOSSET, Roger",FRA,Men,foil team,Silver,2
1956,Fencing,Fencing,"COICAUD, Rene",FRA,Men,foil team,Silver,2
1956,Fencing,Fencing,"D'ORIOLA, Christian",FRA,Men,foil team,Silver,2
1956,Fencing,Fencing,"LATASTE, Jacques",FRA,Men,foil team,Silver,2
1956,Fencing,Fencing,"NETTER, Claude",FRA,Men,foil team,Silver,2
1956,Fencing,Fencing,"KUZNETSOV, Lev",URS,Men,sabre individual,Bronze,1
1956,Fencing,Fencing,"KARPATI, Rudolf",HUN,Men,sabre individual,Gold,3
1956,Fencing,Fencing,"PAWLOWSKI, Jerzy",POL,Men,sabre individual,Silver,2
1956,Fencing,Fencing,"BOGDANOV, Leonid",URS,Men,sabre team,Bronze,1
1956,Fencing,Fencing,"MANGIAROTTI, Edoardo",ITA,Men,foil team,Gold,3
1956,Gymnastics,Artistic G.,"SHAKHLIN, Boris",URS,Men,pommel horse,Gold,3
1956,Football,Football,"YORDANOV, Yordan Yossifov",BUL,Men,football,Bronze,1
1956,Football,Football,"BETSA, Iosif",URS,Men,football,Gold,3
1956,Football,Football,"VIDINIC, Blagoje",YUG,Men,football,Silver,2
1956,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,balance beam,Gold,3
1956,Gymnastics,Artistic G.,"MANINA, Tamara",URS,Women,balance beam,Silver,2
1956,Gymnastics,Artistic G.,"VECHTOVA-BOSAKOVA, Eva",TCH,Women,balance beam,Silver,2
1956,Gymnastics,Artistic G.,"MURATOV, Valentin",URS,Men,floor exercises,Gold,3
1956,Gymnastics,Artistic G.,"AIHARA, Nobuyuki",JPN,Men,floor exercises,Silver,2
1956,Gymnastics,Artistic G.,"CHUKARIN, Viktor Ivanovich",URS,Men,floor exercises,Silver,2
1956,Gymnastics,Artistic G.,"THORESSON, William",SWE,Men,floor exercises,Silver,2
1956,Gymnastics,Artistic G.,"LEUSTEANU-POPESCU-TEODORESCU, Elena",ROU,Women,floor exercises,Bronze,1
1956,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,floor exercises,Gold,3
1956,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,floor exercises,Gold,3
1956,Football,Football,"VESELINOVIC, Todor",YUG,Men,football,Silver,2
1956,Gymnastics,Artistic G.,"TAKEMOTO, Masao",JPN,Men,horizontal bar,Bronze,1
1956,Gymnastics,Artistic G.,"TITOV, Yuri",URS,Men,horizontal bar,Silver,2
1956,Gymnastics,Artistic G.,"TITOV, Yuri",URS,Men,individual all-round,Bronze,1
1956,Gymnastics,Artistic G.,"CHUKARIN, Viktor Ivanovich",URS,Men,individual all-round,Gold,3
1956,Gymnastics,Artistic G.,"ONO, Takashi",JPN,Men,individual all-round,Silver,2
1956,Gymnastics,Artistic G.,"MURATOVA, Sofiya",URS,Women,individual all-round,Bronze,1
1956,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,individual all-round,Gold,3
1956,Gymnastics,Artistic G.,"KELETI, Agnes",HUN,Women,individual all-round,Silver,2
1956,Gymnastics,Artistic G.,"ONO, Takashi",JPN,Men,parallel bars,Bronze,1
1956,Gymnastics,Artistic G.,"TAKEMOTO, Masao",JPN,Men,parallel bars,Bronze,1
1956,Gymnastics,Artistic G.,"CHUKARIN, Viktor Ivanovich",URS,Men,parallel bars,Gold,3
1956,Gymnastics,Artistic G.,"KUBOTA, Masami",JPN,Men,parallel bars,Silver,2
1956,Gymnastics,Artistic G.,"ONO, Takashi",JPN,Men,horizontal bar,Gold,3
1956,Football,Football,"BASHASHKIN, Anatoli",URS,Men,football,Gold,3
1956,Football,Football,"SPAJIC, Ljubisa",YUG,Men,football,Silver,2
1956,Football,Football,"SANTEK, Ivan",YUG,Men,football,Silver,2
1956,Football,Football,"ILYIN, Anatoli",URS,Men,football,Gold,3
1956,Football,Football,"IVANOV, Valentin",URS,Men,football,Gold,3
1956,Football,Football,"KUZNETSOV, Boris",URS,Men,football,Gold,3
1956,Football,Football,"MASLENKIN, Anatoli",URS,Men,football,Gold,3
1956,Football,Football,"NETTO, Igor",URS,Men,football,Gold,3
1956,Football,Football,"OGONKOV, Mikhail",URS,Men,football,Gold,3
1956,Football,Football,"PARAMONOV, Aleksei",URS,Men,football,Gold,3
1956,Football,Football,"RAZINSKY, Boris",URS,Men,football,Gold,3
1956,Football,Football,"RYZHKIN, Vladimir",URS,Men,football,Gold,3
1956,Football,Football,"SALNIKOV, Sergei",URS,Men,football,Gold,3
1956,Football,Football,"SIMONYAN, Nikita",URS,Men,football,Gold,3
1956,Football,Football,"SEKULARAC, Dragoslav",YUG,Men,football,Silver,2
1956,Football,Football,"STRELTSOV, Eduard",URS,Men,football,Gold,3
1956,Football,Football,"TISHCHENKO, Nikolai",URS,Men,football,Gold,3
1956,Football,Football,"YASHIN, Lev",URS,Men,football,Gold,3
1956,Football,Football,"ANTIC, Sava",YUG,Men,football,Silver,2
1956,Football,Football,"BIOGRADLIC, Ibrahim",YUG,Men,football,Silver,2
1956,Football,Football,"KOSCAK, Mladen",YUG,Men,football,Silver,2
1956,Football,Football,"KRSTIC, Dobroslav",YUG,Men,football,Silver,2
1956,Football,Football,"LIPOSINOVIC, Luka",YUG,Men,football,Silver,2
1956,Football,Football,"MUJIC, Muhamed",YUG,Men,football,Silver,2
1956,Football,Football,"PAPEC, Zlatko",YUG,Men,football,Silver,2
1956,Football,Football,"RADENKOVIC, Petar",YUG,Men,football,Silver,2
1956,Football,Football,"RADOVIC, Nikola",YUG,Men,football,Silver,2
1956,Football,Football,"TATUSHIN, Boris",URS,Men,football,Gold,3
1956,Hockey,Hockey,"KIDDI, Habib Ali",PAK,Men,hockey,Silver,2
1956,Sailing,Sailing,"MANN, Graham Hargrave",GBR,Men,dragon,Bronze,1
1956,Hockey,Hockey,"MANZOOR, Hussain Atif",PAK,Men,hockey,Silver,2
1956,Shooting,Shooting,"UMAROV, Makhmud",URS,Men,50m pistol (60 shots),Silver,2
1956,Shooting,Shooting,"SUNDBERG, Johan (John)",SWE,Men,50m rifle 3 positions (3x40 shots),Bronze,1
1956,Shooting,Shooting,"BOGDANOV, Anatoli",URS,Men,50m rifle 3 positions (3x40 shots),Gold,3
1956,Shooting,Shooting,"HORINEK, Otakar",TCH,Men,50m rifle 3 positions (3x40 shots),Silver,2
1956,Shooting,Shooting,"BOA, Gilmore Stuart",CAN,Men,50m rifle prone (60 shots),Bronze,1
1956,Shooting,Shooting,"OUELLETTE, Gerald Raymond",CAN,Men,50m rifle prone (60 shots),Gold,3
1956,Shooting,Shooting,"BORISOV, Vasili",URS,Men,50m rifle prone (60 shots),Silver,2
1956,Shooting,Shooting,"CICERI, Alessandro",ITA,Men,trap (125 targets),Bronze,1
1956,Shooting,Shooting,"ROSSINI, Galliano",ITA,Men,trap (125 targets),Gold,3
1956,Shooting,Shooting,"SMELCZYNSKI, Adam",POL,Men,trap (125 targets),Silver,2
1956,Weightlifting,Weightlifting,"NAMDJOU, Mahmoud",IRI,Men,"- 56kg, total (bantamweight)",Bronze,1
1956,Weightlifting,Weightlifting,"VINCI, Charles Thomas Jr.",USA,Men,"- 56kg, total (bantamweight)",Gold,3
1956,Weightlifting,Weightlifting,"STOGOV, Vladimir",URS,Men,"- 56kg, total (bantamweight)",Silver,2
1956,Weightlifting,Weightlifting,"PIGAIANI, Alberto",ITA,Men,"+ 90kg, total (heavyweight)",Bronze,1
1956,Weightlifting,Weightlifting,"ANDERSON, Paul Edward",USA,Men,"+ 90kg, total (heavyweight)",Gold,3
1956,Weightlifting,Weightlifting,"SELVETTI, Humberto",ARG,Men,"+ 90kg, total (heavyweight)",Silver,2
1956,Weightlifting,Weightlifting,"ZIELINSKI, Marian",POL,Men,"56 - 60kg, total (featherweight)",Bronze,1
1956,Weightlifting,Weightlifting,"BERGER, Isaac",USA,Men,"56 - 60kg, total (featherweight)",Gold,3
1956,Weightlifting,Weightlifting,"MINAEV, Yevgeni",URS,Men,"56 - 60kg, total (featherweight)",Silver,2
1956,Weightlifting,Weightlifting,"KIM, Chang-Hee",KOR,Men,"60 - 67.5kg, total (lightweight)",Bronze,1
1956,Weightlifting,Weightlifting,"RYBAK, Igor",URS,Men,"60 - 67.5kg, total (lightweight)",Gold,3
1956,Weightlifting,Weightlifting,"KHABUTDINOV, Ravil",URS,Men,"60 - 67.5kg, total (lightweight)",Silver,2
1956,Weightlifting,Weightlifting,"PIGNATTI, Ermanno",ITA,Men,"67.5 - 75kg, total (middleweight)",Bronze,1
1956,Shooting,Shooting,"LINNOSVUO, Pentti Tapio Akseli",FIN,Men,50m pistol (60 shots),Gold,3
1956,Shooting,Shooting,"PINION, Offutt",USA,Men,50m pistol (60 shots),Bronze,1
1956,Shooting,Shooting,"ERDMAN, Allan",URS,Men,300m free rifle 3 positions (3x40 shots),Silver,2
1956,Shooting,Shooting,"BORISOV, Vasili",URS,Men,300m free rifle 3 positions (3x40 shots),Gold,3
1956,Sailing,Sailing,"BERNTSEN, Ole Valdemar Henrik",DEN,Men,dragon,Silver,2
1956,Sailing,Sailing,"VON BÃLOW, Christian Robert",DEN,Men,dragon,Silver,2
1956,Sailing,Sailing,"BLACKALL, Jasper Roy",GBR,Men,sharpie 12m2,Bronze,1
1956,Sailing,Sailing,"SMITH, Terence James George",GBR,Men,sharpie 12m2,Bronze,1
1956,Sailing,Sailing,"CROPP, John Urquhart",NZL,Men,sharpie 12m2,Gold,3
1956,Sailing,Sailing,"MANDER, Peter Garth",NZL,Men,sharpie 12m2,Gold,3
1956,Sailing,Sailing,"SCOTT, John Malcolm",AUS,Men,sharpie 12m2,Silver,2
1956,Sailing,Sailing,"TASKER, Rolland Leslie",AUS,Men,sharpie 12m2,Silver,2
1956,Sailing,Sailing,"MARVIN, John",USA,Men,single-handed dinghy (Finn),Bronze,1
1956,Sailing,Sailing,"ELVSTROM, Paul",DEN,Men,single-handed dinghy (Finn),Gold,3
1956,Sailing,Sailing,"NELIS, Andre",BEL,Men,single-handed dinghy (Finn),Silver,2
1956,Weightlifting,Weightlifting,"BOGDANOVSKY, Fedor",URS,Men,"67.5 - 75kg, total (middleweight)",Gold,3
1956,Sailing,Sailing,"FARRINGTON, Sloane Elmo",BAH,Men,two-person keelboat open (Star),Bronze,1
1956,Sailing,Sailing,"LOW, Lawrence Edgar",USA,Men,two-person keelboat open (Star),Gold,3
1956,Sailing,Sailing,"WILLIAMS, Herbert Philip",USA,Men,two-person keelboat open (Star),Gold,3
1956,Sailing,Sailing,"RODE, Nicolo",ITA,Men,two-person keelboat open (Star),Silver,2
1956,Sailing,Sailing,"STRAULINO, Agostino",ITA,Men,two-person keelboat open (Star),Silver,2
1956,Shooting,Shooting,"SEVRYUGIN, Vladimir",URS,Men,"100m running deer, single/double shots",Bronze,1
1956,Shooting,Shooting,"ROMANENKO, Vitali",URS,Men,"100m running deer, single/double shots",Gold,3
1956,Shooting,Shooting,"SKÃLDBERG, Olof",SWE,Men,"100m running deer, single/double shots",Silver,2
1956,Shooting,Shooting,"LICHIARDOPOL, Gheorghe",ROU,Men,25m rapid fire pistol (60 shots),Bronze,1
1956,Shooting,Shooting,"PETRESCU, Stefan",ROU,Men,25m rapid fire pistol (60 shots),Gold,3
1956,Shooting,Shooting,"CHERKASOV, Yevgeni",URS,Men,25m rapid fire pistol (60 shots),Silver,2
1956,Shooting,Shooting,"YLÃNEN, Vilho Ilmari",FIN,Men,300m free rifle 3 positions (3x40 shots),Bronze,1
1956,Sailing,Sailing,"KNOWLES, Durward Randolph",BAH,Men,two-person keelboat open (Star),Bronze,1
1956,Weightlifting,Weightlifting,"GEORGE, Peter T.",USA,Men,"67.5 - 75kg, total (middleweight)",Silver,2
1956,Weightlifting,Weightlifting,"GEORGE, James D.",USA,Men,"75 - 82.5kg, total (light-heavyweight)",Bronze,1
1956,Weightlifting,Weightlifting,"KONO, Thomas Tamio",USA,Men,"75 - 82.5kg, total (light-heavyweight)",Gold,3
1956,Wrestling,Wrestling Gre-R,"EGRIBAS, Dursan Ali",TUR,Men,- 52kg (flyweight),Bronze,1
1956,Wrestling,Wrestling Gre-R,"SOLOVIEV, Nikolai",URS,Men,- 52kg (flyweight),Gold,3
1956,Wrestling,Wrestling Gre-R,"FABRA, Ignazio",ITA,Men,- 52kg (flyweight),Silver,2
1956,Wrestling,Wrestling Gre-R,"BULGARELLI, Adelmo",ITA,Men,+ 87kg (super heavyweight),Bronze,1
1956,Wrestling,Wrestling Gre-R,"PARFENOV, Anatoli",URS,Men,+ 87kg (super heavyweight),Gold,3
1956,Wrestling,Wrestling Gre-R,"DIETRICH, Wilfried",EUA,Men,+ 87kg (super heavyweight),Silver,2
1956,Wrestling,Wrestling Gre-R,"HORVATH, Francisc",ROU,Men,52 - 57kg (bantamweight),Bronze,1
1956,Wrestling,Wrestling Gre-R,"VYRUPAEV, Konstantin",URS,Men,52 - 57kg (bantamweight),Gold,3
1956,Wrestling,Wrestling Gre-R,"VESTERBY, Edvin",SWE,Men,52 - 57kg (bantamweight),Silver,2
1956,Wrestling,Wrestling Gre-R,"DZENELADZE, Roman",URS,Men,57 - 61kg (featherweight),Bronze,1
