year,sport,discipline,athlete,country_code,gender,event,medal,medal_value
1996,Hockey,Hockey,"SMITH, Grant",AUS,Men,hockey,Bronze,1
1996,Hockey,Hockey,"VAN DE KIEFT, Fleur",NED,Women,hockey,Bronze,1
1996,Hockey,Hockey,"ANDREWS, Michelle",AUS,Women,hockey,Gold,3
1996,Hockey,Hockey,"TOXOPEUS, Jacqueline",NED,Women,hockey,Bronze,1
1996,Hockey,Hockey,"THATE, Carole",NED,Women,hockey,Bronze,1
1996,Hockey,Hockey,"STEENBERGHE, Florentine",NED,Women,hockey,Bronze,1
1996,Hockey,Hockey,"PLESMAN, Suzanne",NED,Women,hockey,Bronze,1
1996,Hockey,Hockey,"LEWIN, Jeannette",NED,Women,hockey,Bronze,1
1996,Hockey,Hockey,"KUIPERS, Ellen",NED,Women,hockey,Bronze,1
1996,Hockey,Hockey,"KOOLEN, Nicole",NED,Women,hockey,Bronze,1
1996,Hockey,Hockey,"COBOS, Ignacio",ESP,Men,hockey,Silver,2
1996,Hockey,Hockey,"HOLSBOER, Eleonoor Wendeline",NED,Women,hockey,Bronze,1
1996,Hockey,Hockey,"DONNERS, Wilhelmina",NED,Women,hockey,Bronze,1
1996,Hockey,Hockey,"DE RUITER, Wietske",NED,Women,hockey,Bronze,1
1996,Hockey,Hockey,"DE HEIJ, Stella",NED,Women,hockey,Bronze,1
1996,Hockey,Hockey,"USOZ, Pablo",ESP,Men,hockey,Silver,2
1996,Hockey,Hockey,"SALA, Ramon",ESP,Men,hockey,Silver,2
1996,Hockey,Hockey,"PUJOL, Victor",ESP,Men,hockey,Silver,2
1996,Hockey,Hockey,"MALGOSA, Joaquin",ESP,Men,hockey,Silver,2
1996,Hockey,Hockey,"JUFRESA, Ramon",ESP,Men,hockey,Silver,2
1996,Hockey,Hockey,"GONZALEZ, Antonio",ESP,Men,hockey,Silver,2
1996,Hockey,Hockey,"GARCIA MAURINO, Juantxo",ESP,Men,hockey,Silver,2
1996,Hockey,Hockey,"ESCUDE TORRENTE, Xavier",ESP,Men,hockey,Silver,2
1996,Hockey,Hockey,"ESCARRE, Juan",ESP,Men,hockey,Silver,2
1996,Hockey,Hockey,"DUYSTER, Willemijn",NED,Women,hockey,Bronze,1
1996,Hockey,Hockey,"LEWIS, Paul Snowden",AUS,Men,hockey,Bronze,1
1996,Handball,Handball,"MEKSZ, Aniko",HUN,Women,handball,Bronze,1
1996,Hockey,Hockey,"GAUDOIN, Paul",AUS,Men,hockey,Bronze,1
1996,Handball,Handball,"KJAERGAARD, Tonje",DEN,Women,handball,Gold,3
1996,Handball,Handball,"HOFFMAN, Anette",DEN,Women,handball,Gold,3
1996,Handball,Handball,"HANSEN, Anja",DEN,Women,handball,Gold,3
1996,Handball,Handball,"HAMANN, Conny",DEN,Women,handball,Gold,3
1996,Handball,Handball,"FLORMAN, Marianne",DEN,Women,handball,Gold,3
1996,Handball,Handball,"BOTTZAU, Tina",DEN,Women,handball,Gold,3
1996,Handball,Handball,"ASTRUP, Heidi",DEN,Women,handball,Gold,3
1996,Handball,Handball,"ANDERSEN, Kristine",DEN,Women,handball,Gold,3
1996,Handball,Handball,"ANDERSEN, Camilla",DEN,Women,handball,Gold,3
1996,Handball,Handball,"ANDERSEN, Anja Jul",DEN,Women,handball,Gold,3
1996,Handball,Handball,"TOTH, Beatrix",HUN,Women,handball,Bronze,1
1996,Handball,Handball,"SZILAGYI, Katalin",HUN,Women,handball,Bronze,1
1996,Handball,Handball,"SZANTO, Anna",HUN,Women,handball,Bronze,1
1996,Handball,Handball,"SITI, Beata",HUN,Women,handball,Bronze,1
1996,Handball,Handball,"PADAR, Ildiko",HUN,Women,handball,Bronze,1
1996,Handball,Handball,"NEMETH, Helga",HUN,Women,handball,Bronze,1
1996,Handball,Handball,"NAGY, Aniko",HUN,Women,handball,Bronze,1
1996,Handball,Handball,"MATYAS, Auguszta",HUN,Women,handball,Bronze,1
1996,Handball,Handball,"MATEFI, Eszter",HUN,Women,handball,Bronze,1
1996,Handball,Handball,"KOKENY, Beatrix",HUN,Women,handball,Bronze,1
1996,Handball,Handball,"KOCSIS, Erzsebet",HUN,Women,handball,Bronze,1
1996,Handball,Handball,"FARKAS, Andrea",HUN,Women,handball,Bronze,1
1996,Hockey,Hockey,"ANNAN, Alyson Regina",AUS,Women,hockey,Gold,3
1996,Handball,Handball,"KANTOR, Aniko",HUN,Women,handball,Bronze,1
1996,Handball,Handball,"HOFFMANN, Beata",HUN,Women,handball,Bronze,1
1996,Handball,Handball,"KOLLING, Janne",DEN,Women,handball,Gold,3
1996,Hockey,Hockey,"HAGER, Marcus",AUS,Men,hockey,Bronze,1
1996,Handball,Handball,"LAURITSEN, Susanne",DEN,Women,handball,Gold,3
1996,Handball,Handball,"RANTALA, Lene",DEN,Women,handball,Gold,3
1996,Hockey,Hockey,"GARARD, Brendan",AUS,Men,hockey,Bronze,1
1996,Hockey,Hockey,"ELMER, Lachlan",AUS,Men,hockey,Bronze,1
1996,Hockey,Hockey,"DREHER, Lachlan",AUS,Men,hockey,Bronze,1
1996,Hockey,Hockey,"DILETTI, Damon",AUS,Men,hockey,Bronze,1
1996,Hockey,Hockey,"DAVIES, Stephen",AUS,Men,hockey,Bronze,1
1996,Hockey,Hockey,"CHOPPY, Baeden",AUS,Men,hockey,Bronze,1
1996,Hockey,Hockey,"CARRUTHERS, Stuart",AUS,Men,hockey,Bronze,1
1996,Handball,Handball,"PARK, Jeong-Lim",KOR,Women,handball,Silver,2
1996,Handball,Handball,"OH, Yong Ran",KOR,Women,handball,Silver,2
1996,Handball,Handball,"OH, Seongok",KOR,Women,handball,Silver,2
1996,Handball,Handball,"MOON, Hyang-Ja",KOR,Women,handball,Silver,2
1996,Handball,Handball,"LIM, O Kyeong",KOR,Women,handball,Silver,2
1996,Handball,Handball,"LEE, Sang-Eun",KOR,Women,handball,Silver,2
1996,Handball,Handball,"KWAG, Hye-Jeong",KOR,Women,handball,Silver,2
1996,Handball,Handball,"KIM, Rang",KOR,Women,handball,Silver,2
1996,Handball,Handball,"KIM, Mi-Sim",KOR,Women,handball,Silver,2
1996,Handball,Handball,"KIM, Jeong-Mi",KOR,Women,handball,Silver,2
1996,Handball,Handball,"KIM, Eun-Mi",KOR,Women,handball,Silver,2
1996,Handball,Handball,"KIM, Cheong-Shim",KOR,Women,handball,Silver,2
1996,Handball,Handball,"HUH, Soonyoung",KOR,Women,handball,Silver,2
1996,Handball,Handball,"HONG, Jeong-Ho",KOR,Women,handball,Silver,2
1996,Handball,Handball,"HAN, Sun-Hee",KOR,Women,handball,Silver,2
1996,Handball,Handball,"CHO, Eun-Hee",KOR,Women,handball,Silver,2
1996,Handball,Handball,"TANDERUP, Dorthe",DEN,Women,handball,Gold,3
1996,Handball,Handball,"SUNESEN, Gitte",DEN,Women,handball,Gold,3
1996,Handball,Handball,"MADSEN, Gitte",DEN,Women,handball,Gold,3
1996,Hockey,Hockey,"DOBSON, Louise",AUS,Women,hockey,Gold,3
1996,Rowing,Rowing,"MCBEAN, Marnie Elizabeth",CAN,Women,double sculls (2x),Gold,3
1996,Hockey,Hockey,"HASLAM, Juliet",AUS,Women,hockey,Gold,3
1996,Judo,Judo,"KIM, Min-Soo",KOR,Men,90 - 100kg (half-heavyweight),Silver,2
1996,Judo,Judo,"NASTULA, Pawel",POL,Men,90 - 100kg (half-heavyweight),Gold,3
1996,Judo,Judo,"TRAINEAU, Stephane",FRA,Men,90 - 100kg (half-heavyweight),Bronze,1
1996,Judo,Judo,"MIGUEL FERNANDEZ, Aurelio",BRA,Men,90 - 100kg (half-heavyweight),Bronze,1
1996,Judo,Judo,"BAGDASAROV, Armen",UZB,Men,81 - 90kg (middleweight),Silver,2
1996,Judo,Judo,"JEON, Ki-Young",KOR,Men,81 - 90kg (middleweight),Gold,3
1996,Judo,Judo,"SPITTKA, Marko",GER,Men,81 - 90kg (middleweight),Bronze,1
1996,Judo,Judo,"HUIZINGA, Mark",NED,Men,81 - 90kg (middleweight),Bronze,1
1996,Judo,Judo,"KOGA, Toshihiko",JPN,Men,73 - 81kg (half-middleweight),Silver,2
1996,Judo,Judo,"BOURAS, Djamel",FRA,Men,73 - 81kg (half-middleweight),Gold,3
1996,Judo,Judo,"LIPARTELIANI, Soso",GEO,Men,73 - 81kg (half-middleweight),Bronze,1
1996,Judo,Judo,"CHO, In-Chul",KOR,Men,73 - 81kg (half-middleweight),Bronze,1
1996,Judo,Judo,"KWAK, Dae-Sung",KOR,Men,66 - 73kg (lightweight),Silver,2
1996,Judo,Judo,"NAKAMURA, Kenzo",JPN,Men,66 - 73kg (lightweight),Gold,3
1996,Judo,Judo,"PEDRO, James",USA,Men,66 - 73kg (lightweight),Bronze,1
1996,Judo,Judo,"GAGLIANO, Christophe",FRA,Men,66 - 73kg (lightweight),Bronze,1
1996,Judo,Judo,"TANABE, Yoko",JPN,Women,66 - 72kg (half-heavyweight),Silver,2
1996,Judo,Judo,"WERBROUCK, Ulla",BEL,Women,66 - 72kg (half-heavyweight),Gold,3
1996,Judo,Judo,"SCAPIN, Ylenia",ITA,Women,66 - 72kg (half-heavyweight),Bronze,1
1996,Judo,Judo,"LUNA CASTELLANO, Diadenis",CUB,Women,66 - 72kg (half-heavyweight),Bronze,1
1996,Judo,Judo,"SZCZEPANSKA, Aneta",POL,Women,61 - 66kg (middleweight),Silver,2
1996,Judo,Judo,"CHO, Min-Sun",KOR,Women,61 - 66kg (middleweight),Gold,3
1996,Judo,Judo,"ZWIERS, Claudia",NED,Women,61 - 66kg (middleweight),Bronze,1
1996,Judo,Judo,"WANG, Xianbo",CHN,Women,61 - 66kg (middleweight),Bronze,1
1996,Judo,Judo,"NAKAMURA, Yukimasa",JPN,Men,60 - 66kg (half-lightweight),Silver,2
1996,Modern Pentathlon,Modern Pentath.,"MARTINEK, Janos",HUN,Men,Individual competition,Bronze,1
1996,Judo,Judo,"QUELLMALZ, Udo",GER,Men,60 - 66kg (half-lightweight),Gold,3
1996,Modern Pentathlon,Modern Pentath.,"PARYGIN, Alexander",KAZ,Men,Individual competition,Gold,3
1996,Rowing,Rowing,"ANDRIEUX, Michel",FRA,Men,coxless pair (2-),Bronze,1
1996,Rowing,Rowing,"ROZINKEVICH, Dmitriy",RUS,Men,eight with coxswain (8+),Bronze,1
1996,Handball,Handball,"ERDOS, Eva",HUN,Women,handball,Bronze,1
1996,Rowing,Rowing,"MONCHENKO, Roman",RUS,Men,eight with coxswain (8+),Bronze,1
1996,Rowing,Rowing,"MELNIKOV, Pavel",RUS,Men,eight with coxswain (8+),Bronze,1
1996,Rowing,Rowing,"MATVEYEV, Sergeij",RUS,Men,eight with coxswain (8+),Bronze,1
1996,Rowing,Rowing,"LUKYANOV, Aleksandr",RUS,Men,eight with coxswain (8+),Bronze,1
1996,Rowing,Rowing,"GLUKHOV, Andrey",RUS,Men,eight with coxswain (8+),Bronze,1
1996,Rowing,Rowing,"CHERMASHENTSEV, Anton",RUS,Men,eight with coxswain (8+),Bronze,1
1996,Rowing,Rowing,"AKSYONOV, Nikolay",RUS,Men,eight with coxswain (8+),Bronze,1
1996,Rowing,Rowing,"ZHANG, Xiuyun",CHN,Women,double sculls (2x),Silver,2
1996,Rowing,Rowing,"CAO, Mianying",CHN,Women,double sculls (2x),Silver,2
1996,Rowing,Rowing,"HEDDLE, Kathleen",CAN,Women,double sculls (2x),Gold,3
1996,Rowing,Rowing,"VAN NES, Eeke",NED,Women,double sculls (2x),Bronze,1
1996,Rowing,Rowing,"EIJS, Irene",NED,Women,double sculls (2x),Bronze,1
1996,Rowing,Rowing,"UNDSET, Kjetil",NOR,Men,double sculls (2x),Silver,2
1996,Rowing,Rowing,"STOERSETH, Steffen",NOR,Men,double sculls (2x),Silver,2
1996,Rowing,Rowing,"TIZZANO, Davide",ITA,Men,double sculls (2x),Gold,3
1996,Rowing,Rowing,"ABBAGNALE, Agostino",ITA,Men,double sculls (2x),Gold,3
1996,Rowing,Rowing,"KOWAL, Frederic",FRA,Men,double sculls (2x),Bronze,1
1996,Rowing,Rowing,"BARATHAY, Samuel",FRA,Men,double sculls (2x),Bronze,1
1996,Rowing,Rowing,"WEIGHTMAN, David",AUS,Men,coxless pair (2-),Silver,2
1996,Rowing,Rowing,"SCOTT, Robert Geoffrey",AUS,Men,coxless pair (2-),Silver,2
1996,Rowing,Rowing,"REDGRAVE, Steven",GBR,Men,coxless pair (2-),Gold,3
1996,Rowing,Rowing,"PINSENT, Matthew",GBR,Men,coxless pair (2-),Gold,3
1996,Rowing,Rowing,"ROLLAND, Jean Christophe",FRA,Men,coxless pair (2-),Bronze,1
1996,Modern Pentathlon,Modern Pentath.,"ZENOVKA, Edouard",RUS,Men,Individual competition,Silver,2
1996,Hockey,Hockey,"FARRELL, Renita",AUS,Women,hockey,Gold,3
1996,Judo,Judo,"HERNANDEZ PLANA, Israel",CUB,Men,60 - 66kg (half-lightweight),Bronze,1
1996,Judo,Judo,"VANDECAVEYE, Gella",BEL,Women,56 - 61kg (half-middleweight),Silver,2
1996,Hockey,Hockey,"OH, Seung-Shin",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"LIM, Jeong-Sook",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"LEE, Ji-Young",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"LEE, Eun-Young",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"LEE, Eun Kyung",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"KWON, Chang Sook",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"KOWN, Soo-Hyun",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"KIM, Myung-Ok",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"JIN, Deok San",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"JEON, Young-Sun",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"CHOI, Mi-Soon",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"CHOI, Eun-Kyung",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"CHO, Eun-Jung",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"CHANG, Eun-Jung",KOR,Women,hockey,Silver,2
1996,Hockey,Hockey,"TOOTH, Liane Marianne",AUS,Women,hockey,Gold,3
1996,Hockey,Hockey,"STARRE, Katie",AUS,Women,hockey,Gold,3
1996,Hockey,Hockey,"ROCHE, Danni",AUS,Women,hockey,Gold,3
1996,Hockey,Hockey,"POWELL, Lisa Josephine",AUS,Women,hockey,Gold,3
1996,Hockey,Hockey,"POWELL, Katrina",AUS,Women,hockey,Gold,3
1996,Hockey,Hockey,"PERIS-KNEEBONE, Nova",AUS,Women,hockey,Gold,3
1996,Hockey,Hockey,"PEREIRA, Jacqueline Margaret",AUS,Women,hockey,Gold,3
1996,Hockey,Hockey,"MORRIS, Jenny",AUS,Women,hockey,Gold,3
1996,Hockey,Hockey,"MARSDEN, Karen",AUS,Women,hockey,Gold,3
1996,Hockey,Hockey,"MAITLAND, Clover",AUS,Women,hockey,Gold,3
1996,Hockey,Hockey,"HAWKES, Rechelle",AUS,Women,hockey,Gold,3
1996,Hockey,Hockey,"WOO, Hyun-Jung",KOR,Women,hockey,Silver,2
1996,Judo,Judo,"GUIMARAES, Henrique",BRA,Men,60 - 66kg (half-lightweight),Bronze,1
1996,Hockey,Hockey,"YOU, Jae Sook",KOR,Women,hockey,Silver,2
1996,Judo,Judo,"SOLER, Yolanda",ESP,Women,- 48kg (extra-lightweight),Bronze,1
1996,Judo,Judo,"EMOTO, Yuko",JPN,Women,56 - 61kg (half-middleweight),Gold,3
1996,Judo,Judo,"JUNG, Sung-Sook",KOR,Women,56 - 61kg (half-middleweight),Bronze,1
1996,Judo,Judo,"GAL, Jenny",NED,Women,56 - 61kg (half-middleweight),Bronze,1
1996,Judo,Judo,"JUNG, Sun Yong",KOR,Women,52 - 56kg (lightweight),Silver,2
1996,Judo,Judo,"GONZALEZ, Driulys",CUB,Women,52 - 56kg (lightweight),Gold,3
1996,Judo,Judo,"LOMBA, Marisabel",BEL,Women,52 - 56kg (lightweight),Bronze,1
1996,Judo,Judo,"FERNANDEZ, Isabel",ESP,Women,52 - 56kg (lightweight),Bronze,1
1996,Judo,Judo,"HYUN, Sook-Hee",KOR,Women,48 - 52kg (half-lightweight),Silver,2
1996,Judo,Judo,"RESTOUX, Marie-Claire",FRA,Women,48 - 52kg (half-lightweight),Gold,3
1996,Judo,Judo,"VERDECIA, Legna",CUB,Women,48 - 52kg (half-lightweight),Bronze,1
1996,Judo,Judo,"NARAZAKI, Noriko",JPN,Women,48 - 52kg (half-lightweight),Bronze,1
1996,Judo,Judo,"RODRIGUEZ VILLANUEVA, Estela",CUB,Women,+ 72kg (heavyweight),Silver,2
1996,Judo,Judo,"SUN, Fuming",CHN,Women,+ 72kg (heavyweight),Gold,3
1996,Judo,Judo,"HAGN, Johanna",GER,Women,+ 72kg (heavyweight),Bronze,1
1996,Judo,Judo,"CICOT, Christine",FRA,Women,+ 72kg (heavyweight),Bronze,1
1996,Judo,Judo,"PEREZ LOBO, Ernesto",ESP,Men,+ 100kg (heavyweight),Silver,2
1996,Judo,Judo,"DOUILLET, David",FRA,Men,+ 100kg (heavyweight),Gold,3
1996,Judo,Judo,"VAN BARNEVELD, Harry",BEL,Men,+ 100kg (heavyweight),Bronze,1
1996,Judo,Judo,"MOELLER, Frank",GER,Men,+ 100kg (heavyweight),Bronze,1
1996,Judo,Judo,"GIOVINAZZO, Girolamo",ITA,Men,- 60 kg,Silver,2
1996,Judo,Judo,"NOMURA, Tadahiro",JPN,Men,- 60 kg,Gold,3
1996,Judo,Judo,"TRAUTMANN, Richard",GER,Men,- 60 kg,Bronze,1
1996,Judo,Judo,"NARMANDAKH, Dorjpalam",MGL,Men,- 60 kg,Bronze,1
1996,Judo,Judo,"TANI, Ryoko",JPN,Women,- 48kg (extra-lightweight),Silver,2
1996,Judo,Judo,"KYE, Sun Hui",PRK,Women,- 48kg (extra-lightweight),Gold,3
1996,Judo,Judo,"SAVON, Amarilys",CUB,Women,- 48kg (extra-lightweight),Bronze,1
1996,Handball,Handball,"WISLANDER, Magnus",SWE,Men,handball,Silver,2
1996,Football,Football,"CAVALLERO, Pablo",ARG,Men,football,Silver,2
1996,Handball,Handball,"SVENSSON, Tomas",SWE,Men,handball,Silver,2
1996,Football,Football,"ZHONG, Honglian",CHN,Women,football,Silver,2
1996,Football,Football,"ZHAO, Lihong",CHN,Women,football,Silver,2
1996,Football,Football,"YU, Hongqi",CHN,Women,football,Silver,2
1996,Football,Football,"XIE, Huilin",CHN,Women,football,Silver,2
1996,Football,Football,"WEN, Lirong",CHN,Women,football,Silver,2
1996,Football,Football,"WEI, Haiying",CHN,Women,football,Silver,2
1996,Football,Football,"WANG, Liping",CHN,Women,football,Silver,2
1996,Football,Football,"SUN, Wen",CHN,Women,football,Silver,2
1996,Football,Football,"SUN, Qingmei",CHN,Women,football,Silver,2
1996,Football,Football,"SHUI, Qingxia",CHN,Women,football,Silver,2
1996,Football,Football,"SHI, Guihong",CHN,Women,football,Silver,2
1996,Football,Football,"LIU, Ying",CHN,Women,football,Silver,2
1996,Football,Football,"LIU, Ailing",CHN,Women,football,Silver,2
1996,Football,Football,"GAO, Hong",CHN,Women,football,Silver,2
1996,Football,Football,"FAN, Yunjie",CHN,Women,football,Silver,2
1996,Football,Football,"CHEN, Yufeng",CHN,Women,football,Silver,2
1996,Football,Football,"WILSON, Staci",USA,Women,football,Gold,3
1996,Football,Football,"VENTURINI, Tisha",USA,Women,football,Gold,3
1996,Football,Football,"SCURRY, Briana",USA,Women,football,Gold,3
1996,Football,Football,"ROBERTS, Tiffany",USA,Women,football,Gold,3
1996,Football,Football,"PARLOW, Cindy",USA,Women,football,Gold,3
1996,Football,Football,"OVERBECK, Carla",USA,Women,football,Gold,3
1996,Football,Football,"MILBRETT, Tiffeny",USA,Women,football,Gold,3
1996,Football,Football,"MACMILLAN, Shannon",USA,Women,football,Gold,3
1996,Football,Football,"LILLY, Kristine",USA,Women,football,Gold,3
1996,Gymnastics,Artistic G.,"GOGEAN, Gina Elena",ROU,Women,balance beam,Bronze,1
1996,Football,Football,"HARVEY, Mary",USA,Women,football,Gold,3
1996,Gymnastics,Artistic G.,"MILLER, Shannon",USA,Women,balance beam,Gold,3
1996,Gymnastics,Artistic G.,"NEMOV, Alexei",RUS,Men,floor exercises,Bronze,1
1996,Gymnastics,Artistic G.,"BURINCA, Dan",ROU,Men,rings,Silver,2
1996,Gymnastics,Artistic G.,"CHECHI, Juri",ITA,Men,rings,Gold,3
1996,Gymnastics,Artistic G.,"URZICA, Marius Daniel",ROU,Men,pommel horse,Silver,2
1996,Gymnastics,Artistic G.,"LI, Donghua",SUI,Men,pommel horse,Gold,3
1996,Gymnastics,Artistic G.,"NEMOV, Alexei",RUS,Men,pommel horse,Bronze,1
1996,Gymnastics,Artistic G.,"LYNCH, Jair",USA,Men,parallel bars,Silver,2
1996,Gymnastics,Artistic G.,"SHARIPOV, Roustam",UKR,Men,parallel bars,Gold,3
1996,Gymnastics,Artistic G.,"SCHERBO, Vitaly",BLR,Men,parallel bars,Bronze,1
1996,Gymnastics,Artistic G.,"GOGEAN, Gina Elena",ROU,Women,individual all-round,Silver,2
1996,Gymnastics,Artistic G.,"PODKOPAYEVA, Lilia",UKR,Women,individual all-round,Gold,3
1996,Gymnastics,Artistic G.,"MILOSOVICI, Lavinia Corina",ROU,Women,individual all-round,Bronze,1
1996,Gymnastics,Artistic G.,"AMANAR, Simona",ROU,Women,individual all-round,Bronze,1
1996,Gymnastics,Artistic G.,"NEMOV, Alexei",RUS,Men,individual all-round,Silver,2
1996,Gymnastics,Artistic G.,"LI, Xiaosahuang",CHN,Men,individual all-round,Gold,3
1996,Gymnastics,Artistic G.,"SCHERBO, Vitaly",BLR,Men,individual all-round,Bronze,1
1996,Gymnastics,Artistic G.,"DOUNEV, Krassimir Nikolaev",BUL,Men,horizontal bar,Silver,2
1996,Gymnastics,Artistic G.,"WECKER, Andreas",GER,Men,horizontal bar,Gold,3
1996,Gymnastics,Artistic G.,"SCHERBO, Vitaly",BLR,Men,horizontal bar,Bronze,1
1996,Gymnastics,Artistic G.,"NEMOV, Alexei",RUS,Men,horizontal bar,Bronze,1
1996,Gymnastics,Artistic G.,"FAN, Bin",CHN,Men,horizontal bar,Bronze,1
1996,Gymnastics,Artistic G.,"AMANAR, Simona",ROU,Women,floor exercises,Silver,2
1996,Gymnastics,Artistic G.,"PODKOPAYEVA, Lilia",UKR,Women,floor exercises,Gold,3
1996,Gymnastics,Artistic G.,"DAWES, Dominique",USA,Women,floor exercises,Bronze,1
1996,Gymnastics,Artistic G.,"LI, Xiaosahuang",CHN,Men,floor exercises,Silver,2
1996,Gymnastics,Artistic G.,"MELISSANIDIS, Ioannis",GRE,Men,floor exercises,Gold,3
1996,Gymnastics,Artistic G.,"PODKOPAYEVA, Lilia",UKR,Women,balance beam,Silver,2
1996,Gymnastics,Artistic G.,"CSOLLANY, Szilveszter",HUN,Men,rings,Silver,2
1996,Football,Football,"HAMM, Mia",USA,Women,football,Gold,3
1996,Football,Football,"FOUDY, Julie",USA,Women,football,Gold,3
1996,Football,Football,"LOPEZ, Claudio",ARG,Men,football,Silver,2
1996,Football,Football,"GALLARDO, Marcelo",ARG,Men,football,Silver,2
1996,Football,Football,"DELGADO, Marcelo",ARG,Men,football,Silver,2
1996,Football,Football,"CRESPO, Hernan",ARG,Men,football,Silver,2
1996,Football,Football,"CHAMOT, Jose Antonio",ARG,Men,football,Silver,2
1996,Football,Football,"BOSSIO, Carlos",ARG,Men,football,Silver,2
1996,Football,Football,"BASSEDAS, Christian",ARG,Men,football,Silver,2
1996,Football,Football,"AYALA, Roberto",ARG,Men,football,Silver,2
1996,Football,Football,"ALMEYDA, Matias",ARG,Men,football,Silver,2
1996,Football,Football,"WEST, Taribo",NGR,Men,football,Gold,3
1996,Football,Football,"UCHE, Okechukwu",NGR,Men,football,Gold,3
1996,Football,Football,"ORUMA, Wilson",NGR,Men,football,Gold,3
1996,Football,Football,"OLISEH, Sunday",NGR,Men,football,Gold,3
1996,Football,Football,"OKOCHA, Augustine",NGR,Men,football,Gold,3
1996,Football,Football,"OBIEKWU, Kingsley",NGR,Men,football,Gold,3
1996,Football,Football,"OBARAKU, Mobi",NGR,Men,football,Gold,3
1996,Football,Football,"OBAFEMI, Abiodon",NGR,Men,football,Gold,3
1996,Football,Football,"LAWAL, Garba",NGR,Men,football,Gold,3
1996,Football,Football,"KANU, Nwankwo",NGR,Men,football,Gold,3
1996,Football,Football,"IKPEBA, Victor",NGR,Men,football,Gold,3
1996,Football,Football,"FATUSI, Teslim",NGR,Men,football,Gold,3
1996,Football,Football,"DOSU, Joseph",NGR,Men,football,Gold,3
1996,Football,Football,"BABAYARO, Emmanuel",NGR,Men,football,Gold,3
1996,Football,Football,"BABAYARO, Celestine",NGR,Men,football,Gold,3
1996,Rowing,Rowing,"VOLODENKOV, Vladimir",RUS,Men,eight with coxswain (8+),Bronze,1
