year,sport,discipline,athlete,country_code,gender,event,medal,medal_value
1964,Hockey,Hockey,"SINGH, Jagjit",IND,Men,hockey,Gold,3
1964,Hockey,Hockey,"SINGH, Gurbux",IND,Men,hockey,Gold,3
1964,Gymnastics,Artistic G.,"RADOCHLA, Birgit",EUA,Women,vault,Silver,2
1964,Hockey,Hockey,"WATERS, Anthony",AUS,Men,hockey,Bronze,1
1964,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,vault,Silver,2
1964,Gymnastics,Artistic G.,"ABUKAWA-CHIBA, Ginko",JPN,Women,team competition,Bronze,1
1964,Gymnastics,Artistic G.,"LISITSKY, Viktor",URS,Men,vault,Silver,2
1964,Gymnastics,Artistic G.,"LISITSKY, Viktor",URS,Men,team competition,Silver,2
1964,Hockey,Hockey,"SINGH, Joginder",IND,Men,hockey,Gold,3
1964,Gymnastics,Artistic G.,"LEONTYEV, Viktor",URS,Men,team competition,Silver,2
1964,Gymnastics,Artistic G.,"SHAKHLIN, Boris",URS,Men,team competition,Silver,2
1964,Gymnastics,Artistic G.,"TITOV, Yuri",URS,Men,team competition,Silver,2
1964,Gymnastics,Artistic G.,"TSAPENKO, Yuri",URS,Men,team competition,Silver,2
1964,Gymnastics,Artistic G.,"NAKAMURA-MITSUKURI, Taniko",JPN,Women,team competition,Bronze,1
1964,Gymnastics,Artistic G.,"ONO, Kiyoko",JPN,Women,team competition,Bronze,1
1964,Gymnastics,Artistic G.,"SHIRAZU-AIHARA, Toshiko",JPN,Women,team competition,Bronze,1
1964,Gymnastics,Artistic G.,"TANAKA-IKEDA, Keiko",JPN,Women,team competition,Bronze,1
1964,Gymnastics,Artistic G.,"TSUJI, Hiroko",JPN,Women,team competition,Bronze,1
1964,Gymnastics,Artistic G.,"ASTAKHOVA, Polina",URS,Women,team competition,Gold,3
1964,Gymnastics,Artistic G.,"GROMOVA, Lyudmila",URS,Women,team competition,Gold,3
1964,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,vault,Gold,3
1964,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,team competition,Gold,3
1964,Gymnastics,Artistic G.,"MANINA, Tamara",URS,Women,team competition,Gold,3
1964,Gymnastics,Artistic G.,"VOLCHETSKAYA, Elena",URS,Women,team competition,Gold,3
1964,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,team competition,Silver,2
1964,Gymnastics,Artistic G.,"KRAJCIROVA-NEMETHOVA, Mariana",TCH,Women,team competition,Silver,2
1964,Gymnastics,Artistic G.,"POSNEROVA-KUBICKOVA, Jana",TCH,Women,team competition,Silver,2
1964,Gymnastics,Artistic G.,"RUZICKOVA, Hana",TCH,Women,team competition,Silver,2
1964,Gymnastics,Artistic G.,"SEDLACKOVA, Jaroslava",TCH,Women,team competition,Silver,2
1964,Gymnastics,Artistic G.,"TACOVA-TKACIKOVA, Adolfina",TCH,Women,team competition,Silver,2
1964,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,uneven bars,Bronze,1
1964,Gymnastics,Artistic G.,"ASTAKHOVA, Polina",URS,Women,uneven bars,Gold,3
1964,Gymnastics,Artistic G.,"MAKRAY-SCHMITT, Katalin",HUN,Women,uneven bars,Silver,2
1964,Gymnastics,Artistic G.,"RANTAKARI, Hannu Juhani",FIN,Men,vault,Bronze,1
1964,Gymnastics,Artistic G.,"YAMASHITA, Haruhiro",JPN,Men,vault,Gold,3
1964,Gymnastics,Artistic G.,"LYUKHINA-ZAMOTAILOVA, Tamara",URS,Women,team competition,Gold,3
1964,Hockey,Hockey,"SINGH, Prithipal",IND,Men,hockey,Gold,3
1964,Rowing,Rowing,"DUBROVSKY, Boris",URS,Men,double sculls (2x),Gold,3
1964,Hockey,Hockey,"ASAD, Muhammad",PAK,Men,hockey,Silver,2
1964,Modern Pentathlon,Modern Pentath.,"NOVIKOV, Igor",URS,Men,Individual competition,Silver,2
1964,Modern Pentathlon,Modern Pentath.,"NAGY, Imre",HUN,Men,Team competition,Bronze,1
1964,Modern Pentathlon,Modern Pentath.,"TÃRÃK, Ferenc",HUN,Men,Team competition,Bronze,1
1964,Modern Pentathlon,Modern Pentath.,"TOROK, Otto",HUN,Men,Team competition,Bronze,1
1964,Modern Pentathlon,Modern Pentath.,"MINEEV, Viktor",URS,Men,Team competition,Gold,3
1964,Modern Pentathlon,Modern Pentath.,"MOKEEV, Albert",URS,Men,Team competition,Gold,3
1964,Modern Pentathlon,Modern Pentath.,"NOVIKOV, Igor",URS,Men,Team competition,Gold,3
1964,Modern Pentathlon,Modern Pentath.,"KIRKWOOD, David Archer",USA,Men,Team competition,Silver,2
1964,Modern Pentathlon,Modern Pentath.,"MOORE, James Warren",USA,Men,Team competition,Silver,2
1964,Modern Pentathlon,Modern Pentath.,"PESTHY, Paul Karoly",USA,Men,Team competition,Silver,2
1964,Rowing,Rowing,"HOTTENROTT, Wolfgang",EUA,Men,coxless pair (2-),Bronze,1
1964,Rowing,Rowing,"SCHWAN, Michael",EUA,Men,coxless pair (2-),Bronze,1
1964,Rowing,Rowing,"HUNGERFORD, George William",CAN,Men,coxless pair (2-),Gold,3
1964,Rowing,Rowing,"JACKSON, Roger Charles",CAN,Men,coxless pair (2-),Gold,3
1964,Rowing,Rowing,"BLAISSE, Steven Joseph",NED,Men,coxless pair (2-),Silver,2
1964,Rowing,Rowing,"VEENEMANS, Ernest Willem",NED,Men,coxless pair (2-),Silver,2
1964,Rowing,Rowing,"ANDRS, Vladimir",TCH,Men,double sculls (2x),Bronze,1
1964,Rowing,Rowing,"HOFMAN, Pavel",TCH,Men,double sculls (2x),Bronze,1
1964,Rowing,Rowing,"TYURIN, Oleg",URS,Men,double sculls (2x),Gold,3
1964,Rowing,Rowing,"CROMWELL, Seymour Legrand II",USA,Men,double sculls (2x),Silver,2
1964,Rowing,Rowing,"STORM, James Eugene",USA,Men,double sculls (2x),Silver,2
1964,Rowing,Rowing,"CERMAK, Petr",TCH,Men,eight with coxswain (8+),Bronze,1
1964,Rowing,Rowing,"JANOUSEK, Bohumil",TCH,Men,eight with coxswain (8+),Bronze,1
1964,Rowing,Rowing,"KONICEK, Miroslav",TCH,Men,eight with coxswain (8+),Bronze,1
1964,Rowing,Rowing,"LUNDAK, Jiri",TCH,Men,eight with coxswain (8+),Bronze,1
1964,Gymnastics,Artistic G.,"DIOMIDOV, Sergei",URS,Men,team competition,Silver,2
1964,Rowing,Rowing,"MRVIK, Jan",TCH,Men,eight with coxswain (8+),Bronze,1
1964,Modern Pentathlon,Modern Pentath.,"TÃRÃK, Ferenc",HUN,Men,Individual competition,Gold,3
1964,Modern Pentathlon,Modern Pentath.,"MOKEEV, Albert",URS,Men,Individual competition,Bronze,1
1964,Judo,Judo,"KAMINAGA, Akio",JPN,Men,open category,Silver,2
1964,Judo,Judo,"GEESINK, Antonius Johannes",NED,Men,open category,Gold,3
1964,Hockey,Hockey,"DAR, Munir Ahmad",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"KHALID, Mahmud",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"KHAN, Anwar Ahmad",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"KHIZAR, Nawaz",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"KHURSHID, Azam",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"MANNA, Muhammad Afzal",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"MANZOOR, Hussain Atif",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"MUHAMMAD, Rashid",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"MUTTI, Ullah",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"NIAZI, Tariq",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"SAEED, Anwar",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"TARIQ, Aziz",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"ZAFAR, Hayat",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"ABDUL, Hamid",PAK,Men,hockey,Silver,2
1964,Hockey,Hockey,"ZAKA, Uddin",PAK,Men,hockey,Silver,2
1964,Judo,Judo,"STEPANOV, Oleg",URS,Men,- 68kg (lightweight),Bronze,1
1964,Judo,Judo,"NAKATANI, Takehide",JPN,Men,- 68kg (lightweight),Gold,3
1964,Judo,Judo,"HÃNNI, Eric",SUI,Men,- 68kg (lightweight),Silver,2
1964,Judo,Judo,"CHIKVILADZE, Parnaos",URS,Men,+ 80kg (heavyweight),Bronze,1
1964,Judo,Judo,"KIKNADZE, Anzor",URS,Men,+ 80kg (heavyweight),Bronze,1
1964,Judo,Judo,"INOKUMA, Isao",JPN,Men,+ 80kg (heavyweight),Gold,3
1964,Judo,Judo,"ROGERS, Alfred Harold Douglas",CAN,Men,+ 80kg (heavyweight),Silver,2
1964,Judo,Judo,"BREGMAN, James Steven",USA,Men,68 - 80kg (middleweight),Bronze,1
1964,Judo,Judo,"KIM, Eui-Tae",KOR,Men,68 - 80kg (middleweight),Bronze,1
1964,Judo,Judo,"OKANO, Isao",JPN,Men,68 - 80kg (middleweight),Gold,3
1964,Judo,Judo,"HOFMANN, Wolfgang",EUA,Men,68 - 80kg (middleweight),Silver,2
1964,Judo,Judo,"BORONOSKI, Theodore",AUS,Men,open category,Bronze,1
1964,Judo,Judo,"GLAHN, Klaus",EUA,Men,open category,Bronze,1
1964,Judo,Judo,"BOGOLYUBOV, Aron",URS,Men,- 68kg (lightweight),Bronze,1
1964,Gymnastics,Artistic G.,"YAMASHITA, Haruhiro",JPN,Men,team competition,Gold,3
1964,Fencing,Fencing,"PETRENKO-SAMUSENKO, Tatyana",URS,Women,foil team,Silver,2
1964,Gymnastics,Artistic G.,"ONO, Takashi",JPN,Men,team competition,Gold,3
1964,Fencing,Fencing,"CALANCHINI, Giampaolo",ITA,Men,sabre team,Silver,2
1964,Fencing,Fencing,"CALARESE, Wladimiro",ITA,Men,sabre team,Silver,2
1964,Fencing,Fencing,"RAVAGNAN, Mario",ITA,Men,sabre team,Silver,2
1964,Fencing,Fencing,"SALVADORI, Cesare",ITA,Men,sabre team,Silver,2
1964,Football,Football,"BARTHELS, Wolfgang",EUA,Men,football,Bronze,1
1964,Football,Football,"BAUCHSPIESS, Bernd",EUA,Men,football,Bronze,1
1964,Football,Football,"ENGELHARDT, Dieter",EUA,Men,football,Bronze,1
1964,Football,Football,"FRÃSSDORF, Otto",EUA,Men,football,Bronze,1
1964,Football,Football,"FRENZEL, Henning",EUA,Men,football,Bronze,1
1964,Football,Football,"GEISLER, Manfred",EUA,Men,football,Bronze,1
1964,Football,Football,"HEINSCH, Hans-JÃ¼rgen",EUA,Men,football,Bronze,1
1964,Football,Football,"KÃRNER, Gerhard",EUA,Men,football,Bronze,1
1964,Football,Football,"LISIEWICZ, Klaus",EUA,Men,football,Bronze,1
1964,Football,Football,"NÃLDNER, JÃ¼rgen",EUA,Men,football,Bronze,1
1964,Football,Football,"PANKAU, Herbert",EUA,Men,football,Bronze,1
1964,Football,Football,"ROCK, Peter",EUA,Men,football,Bronze,1
1964,Football,Football,"SEEHAUS, Klaus-Dieter",EUA,Men,football,Bronze,1
1964,Football,Football,"STÃCKER, Hermann",EUA,Men,football,Bronze,1
1964,Football,Football,"UNGER, Werner",EUA,Men,football,Bronze,1
1964,Football,Football,"URBANCZYK, Klaus",EUA,Men,football,Bronze,1
1964,Football,Football,"VOGEL, Eberhard",EUA,Men,football,Bronze,1
1964,Football,Football,"WALTER, Manfred",EUA,Men,football,Bronze,1
1964,Football,Football,"WEIGANG, Horst",EUA,Men,football,Bronze,1
1964,Football,Football,"BENE, Ferenc",HUN,Men,football,Gold,3
1964,Football,Football,"CSERNAI, Tibor",HUN,Men,football,Gold,3
1964,Football,Football,"FARKAS, Janos",HUN,Men,football,Gold,3
1964,Football,Football,"GELEI, Jozsef",HUN,Men,football,Gold,3
1964,Fencing,Fencing,"RYLSKY, Yakov",URS,Men,sabre team,Gold,3
1964,Fencing,Fencing,"RAKITA, Mark",URS,Men,sabre team,Gold,3
1964,Fencing,Fencing,"MELNIKOV, Boris",URS,Men,sabre team,Gold,3
1964,Fencing,Fencing,"MAVLIKHANOV, Umar",URS,Men,sabre team,Gold,3
1964,Rowing,Rowing,"NOVY, Richard",TCH,Men,eight with coxswain (8+),Bronze,1
1964,Fencing,Fencing,"FRANKE, Egon",POL,Men,foil team,Silver,2
1964,Fencing,Fencing,"PARULSKI, Ryszard Wladyslaw",POL,Men,foil team,Silver,2
1964,Fencing,Fencing,"ROZYCKI, Jan",POL,Men,foil team,Silver,2
1964,Fencing,Fencing,"SKRUDLIK, Zbigniew",POL,Men,foil team,Silver,2
1964,Fencing,Fencing,"WOYDA, Witold",POL,Men,foil team,Silver,2
1964,Fencing,Fencing,"MEES-VOLZ, Helga Margot",EUA,Women,foil team,Bronze,1
1964,Fencing,Fencing,"SCHMID, Adelheid Barbara",EUA,Women,foil team,Bronze,1
1964,Fencing,Fencing,"THEUERKAUFF-VORBRICH, Gudrun",EUA,Women,foil team,Bronze,1
1964,Fencing,Fencing,"WEISS-SCHERBERGER, Rosemarie (Romy)",EUA,Women,foil team,Bronze,1
1964,Fencing,Fencing,"AGOSTON-MENDELENYI, Judit",HUN,Women,foil team,Gold,3
1964,Fencing,Fencing,"DÃMÃLKI-SAKOVICS, Lidia",HUN,Women,foil team,Gold,3
1964,Fencing,Fencing,"JUHASZ-NAGY, Katalin",HUN,Women,foil team,Gold,3
1964,Football,Football,"IHASZ, Kalman",HUN,Men,football,Gold,3
1964,Fencing,Fencing,"MAROSI-FOLDESI, Paula",HUN,Women,foil team,Gold,3
1964,Fencing,Fencing,"GOROKHOVA, Galina",URS,Women,foil team,Silver,2
1964,Fencing,Fencing,"PRUDSKOVA, Valentina",URS,Women,foil team,Silver,2
1964,Fencing,Fencing,"RASTVOROVA, Valentina",URS,Women,foil team,Silver,2
1964,Fencing,Fencing,"SHISHOVA, Lyudmila",URS,Women,foil team,Silver,2
1964,Fencing,Fencing,"MAVLIKHANOV, Umar",URS,Men,sabre individual,Bronze,1
1964,Fencing,Fencing,"PEZSA, Tibor",HUN,Men,sabre individual,Gold,3
1964,Fencing,Fencing,"ARABO, Claude",FRA,Men,sabre individual,Silver,2
1964,Fencing,Fencing,"OCHYRA, Emil Antoni",POL,Men,sabre team,Bronze,1
1964,Fencing,Fencing,"PAWLOWSKI, Jerzy",POL,Men,sabre team,Bronze,1
1964,Fencing,Fencing,"PIATKOWSKI, Andrzej Ryszard",POL,Men,sabre team,Bronze,1
1964,Fencing,Fencing,"ZABLOCKI, Wojciech",POL,Men,sabre team,Bronze,1
1964,Fencing,Fencing,"ZUB, Ryszard",POL,Men,sabre team,Bronze,1
1964,Fencing,Fencing,"ASATIANI, Nugzar",URS,Men,sabre team,Gold,3
1964,Fencing,Fencing,"REJTO-UJLAKI, Ildiko",HUN,Women,foil team,Gold,3
1964,Football,Football,"KATONA, Sandor",HUN,Men,football,Gold,3
1964,Football,Football,"KOMORA, Imre",HUN,Men,football,Gold,3
1964,Football,Football,"NOGRADI, Ferenc",HUN,Men,football,Gold,3
1964,Gymnastics,Artistic G.,"CERAR, Miroslav",YUG,Men,horizontal bar,Bronze,1
1964,Gymnastics,Artistic G.,"SHAKHLIN, Boris",URS,Men,horizontal bar,Gold,3
1964,Gymnastics,Artistic G.,"TITOV, Yuri",URS,Men,horizontal bar,Silver,2
1964,Gymnastics,Artistic G.,"ENDO, Yukio",JPN,Men,individual all-round,Gold,3
1964,Gymnastics,Artistic G.,"LISITSKY, Viktor",URS,Men,individual all-round,Silver,2
1964,Gymnastics,Artistic G.,"SHAKHLIN, Boris",URS,Men,individual all-round,Silver,2
1964,Gymnastics,Artistic G.,"TSURUMI, Shuji",JPN,Men,individual all-round,Silver,2
1964,Gymnastics,Artistic G.,"ASTAKHOVA, Polina",URS,Women,individual all-round,Bronze,1
1964,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,individual all-round,Gold,3
1964,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,individual all-round,Silver,2
1964,Gymnastics,Artistic G.,"MENICHELLI, Franco",ITA,Men,parallel bars,Bronze,1
1964,Gymnastics,Artistic G.,"ENDO, Yukio",JPN,Men,parallel bars,Gold,3
1964,Gymnastics,Artistic G.,"TSURUMI, Shuji",JPN,Men,parallel bars,Silver,2
1964,Gymnastics,Artistic G.,"ASTAKHOVA, Polina",URS,Women,floor exercises,Silver,2
1964,Gymnastics,Artistic G.,"TSAPENKO, Yuri",URS,Men,pommel horse,Bronze,1
1964,Gymnastics,Artistic G.,"TSURUMI, Shuji",JPN,Men,pommel horse,Silver,2
1964,Gymnastics,Artistic G.,"SHAKHLIN, Boris",URS,Men,rings,Bronze,1
1964,Gymnastics,Artistic G.,"HAYATA, Takuji",JPN,Men,rings,Gold,3
1964,Gymnastics,Artistic G.,"MENICHELLI, Franco",ITA,Men,rings,Silver,2
1964,Gymnastics,Artistic G.,"FÃLLE, Siegfried",EUA,Men,team competition,Bronze,1
1964,Gymnastics,Artistic G.,"FÃRST, Philipp",EUA,Men,team competition,Bronze,1
1964,Gymnastics,Artistic G.,"KOPPE, Erwin",EUA,Men,team competition,Bronze,1
1964,Gymnastics,Artistic G.,"KÃSTE, Klaus",EUA,Men,team competition,Bronze,1
1964,Gymnastics,Artistic G.,"LYHS, GÃ¼nther",EUA,Men,team competition,Bronze,1
1964,Gymnastics,Artistic G.,"WEBER, Peter",EUA,Men,team competition,Bronze,1
1964,Gymnastics,Artistic G.,"ENDO, Yukio",JPN,Men,team competition,Gold,3
1964,Gymnastics,Artistic G.,"HAYATA, Takuji",JPN,Men,team competition,Gold,3
1964,Gymnastics,Artistic G.,"MITSUKURI, Takashi",JPN,Men,team competition,Gold,3
1964,Gymnastics,Artistic G.,"CERAR, Miroslav",YUG,Men,pommel horse,Gold,3
1964,Gymnastics,Artistic G.,"TSURUMI, Shuji",JPN,Men,team competition,Gold,3
1964,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,floor exercises,Gold,3
1964,Gymnastics,Artistic G.,"LISITSKY, Viktor",URS,Men,floor exercises,Silver,2
1964,Football,Football,"NOVAK, DezsÃ¶",HUN,Men,football,Gold,3
1964,Football,Football,"ORBAN, Arpad",HUN,Men,football,Gold,3
1964,Football,Football,"PALOTAI, Karoly",HUN,Men,football,Gold,3
1964,Football,Football,"SZENTMIHALYI, Antal",HUN,Men,football,Gold,3
1964,Football,Football,"SZEPESI, Gusztav",HUN,Men,football,Gold,3
1964,Football,Football,"VARGA, Zoltan",HUN,Men,football,Gold,3
1964,Football,Football,"BRUMOWSKY, Jan",TCH,Men,football,Silver,2
1964,Football,Football,"CVETLER, Ludevit",TCH,Men,football,Silver,2
1964,Football,Football,"GELETA, Jan",TCH,Men,football,Silver,2
1964,Football,Football,"KNEBORT, Frantisek",TCH,Men,football,Silver,2
1964,Football,Football,"KNESL, Karel",TCH,Men,football,Silver,2
1964,Football,Football,"LICHTNEGL, Karel",TCH,Men,football,Silver,2
1964,Football,Football,"MASNY, Vojtech",TCH,Men,football,Silver,2
1964,Gymnastics,Artistic G.,"JANOSI, Ducza Aniko",HUN,Women,floor exercises,Bronze,1
1964,Football,Football,"MATLAK, Stefan",TCH,Men,football,Silver,2
1964,Football,Football,"NEPOMUCKY, Karel",TCH,Men,football,Silver,2
1964,Football,Football,"PICMAN, Karel Zdenek",TCH,Men,football,Silver,2
1964,Football,Football,"SCHMUCKER, Frantisek",TCH,Men,football,Silver,2
1964,Football,Football,"SVAJLEN, Antonin",TCH,Men,football,Silver,2
1964,Football,Football,"URBAN, Antonin",TCH,Men,football,Silver,2
1964,Football,Football,"VALOSEK, Frantisek",TCH,Men,football,Silver,2
1964,Football,Football,"VOJTA, Josef",TCH,Men,football,Silver,2
1964,Football,Football,"WEISS, Vladimir",TCH,Men,football,Silver,2
1964,Gymnastics,Artistic G.,"LATYNINA, Larisa",URS,Women,balance beam,Bronze,1
1964,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,balance beam,Gold,3
1964,Gymnastics,Artistic G.,"MANINA, Tamara",URS,Women,balance beam,Silver,2
1964,Gymnastics,Artistic G.,"MENICHELLI, Franco",ITA,Men,floor exercises,Gold,3
1964,Gymnastics,Artistic G.,"ENDO, Yukio",JPN,Men,floor exercises,Silver,2
1964,Football,Football,"MRAZ, Ivan",TCH,Men,football,Silver,2
1964,Rowing,Rowing,"POJEZNY, Ludek",TCH,Men,eight with coxswain (8+),Bronze,1
1964,Wrestling,Wrestling Free.,"OGAN, Ismail",TUR,Men,70 - 78kg (welterweight),Gold,3
1964,Rowing,Rowing,"VENTUS, Josef",TCH,Men,eight with coxswain (8+),Bronze,1
1964,Volleyball,Volleyball,"KASAI, Masae",JPN,Women,volleyball,Gold,3
1964,Volleyball,Volleyball,"KONDO, Maseko",JPN,Women,volleyball,Gold,3
1964,Volleyball,Volleyball,"MATSUMURA, Katsumi",JPN,Women,volleyball,Gold,3
1964,Volleyball,Volleyball,"MATSUMURA, Yoshiko",JPN,Women,volleyball,Gold,3
1964,Volleyball,Volleyball,"MIYAMOTO, Emiko",JPN,Women,volleyball,Gold,3
1964,Volleyball,Volleyball,"SASAKI, Setsuko",JPN,Women,volleyball,Gold,3
1964,Volleyball,Volleyball,"SHIBUKI, Ayano",JPN,Women,volleyball,Gold,3
1964,Volleyball,Volleyball,"SHINOZAKI, Yoko",JPN,Women,volleyball,Gold,3
1964,Volleyball,Volleyball,"TANIDA, Kinuko",JPN,Women,volleyball,Gold,3
1964,Volleyball,Volleyball,"ABRAMOVA, Nelli",URS,Women,volleyball,Silver,2
1964,Volleyball,Volleyball,"BILTAUER, Astra",URS,Women,volleyball,Silver,2
1964,Volleyball,Volleyball,"BULDAKOVA, Lyudmila",URS,Women,volleyball,Silver,2
1964,Volleyball,Volleyball,"GUREEVA, Lyudmila",URS,Women,volleyball,Silver,2
1964,Volleyball,Volleyball,"KAMENEK-VINOGRADOVA, Valentina",URS,Women,volleyball,Silver,2
1964,Volleyball,Volleyball,"KATUSHEVA, Marita",URS,Women,volleyball,Silver,2
1964,Volleyball,Volleyball,"LUKANINA, Ninel",URS,Women,volleyball,Silver,2
1964,Volleyball,Volleyball,"MISHAK, Valentina",URS,Women,volleyball,Silver,2
1964,Volleyball,Volleyball,"ROSHCHINA, Tatyana",URS,Women,volleyball,Silver,2
1964,Volleyball,Volleyball,"RYSKAL, Inna",URS,Women,volleyball,Silver,2
1964,Volleyball,Volleyball,"RYZHOVA, Antonina",URS,Women,volleyball,Silver,2
1964,Volleyball,Volleyball,"TIKHONINA, Tamara",URS,Women,volleyball,Silver,2
1964,Weightlifting,Weightlifting,"ISHINOSEKI, Shiro",JPN,Men,"- 56kg, total (bantamweight)",Bronze,1
1964,Weightlifting,Weightlifting,"VAKHONIN, Aleksei",URS,Men,"- 56kg, total (bantamweight)",Gold,3
1964,Weightlifting,Weightlifting,"FÃLDI, Imre",HUN,Men,"- 56kg, total (bantamweight)",Silver,2
1964,Weightlifting,Weightlifting,"SCHEMANSKY, Norbert",USA,Men,"+ 90kg, total (heavyweight)",Bronze,1
1964,Weightlifting,Weightlifting,"ZHABOTINSKY, Leonid",URS,Men,"+ 90kg, total (heavyweight)",Gold,3
1964,Weightlifting,Weightlifting,"VLASOV, Yuri",URS,Men,"+ 90kg, total (heavyweight)",Silver,2
1964,Volleyball,Volleyball,"ISOBE, Sata",JPN,Women,volleyball,Gold,3
1964,Volleyball,Volleyball,"HANDA, Yuriko",JPN,Women,volleyball,Gold,3
1964,Volleyball,Volleyball,"FUJIMOTO, Yuko",JPN,Women,volleyball,Gold,3
1964,Volleyball,Volleyball,"SZCZESNIEWSKA, Zofia",POL,Women,volleyball,Bronze,1
1964,Volleyball,Volleyball,"MONDZOLEVSKY, Georgi",URS,Men,volleyball,Gold,3
1964,Volleyball,Volleyball,"POYARKOV, Yuri",URS,Men,volleyball,Gold,3
1964,Volleyball,Volleyball,"SIBIRYAKOV, Eduard",URS,Men,volleyball,Gold,3
1964,Volleyball,Volleyball,"VENGEROVSKY, Yuri",URS,Men,volleyball,Gold,3
1964,Volleyball,Volleyball,"VOSKOBOINIKOV, Dmitri",URS,Men,volleyball,Gold,3
1964,Volleyball,Volleyball,"CUDA, Milan",TCH,Men,volleyball,Silver,2
1964,Volleyball,Volleyball,"GOLIAN, Bohumil",TCH,Men,volleyball,Silver,2
1964,Volleyball,Volleyball,"HUMHAL, Zdenek",TCH,Men,volleyball,Silver,2
1964,Volleyball,Volleyball,"KOP, Petr",TCH,Men,volleyball,Silver,2
1964,Volleyball,Volleyball,"LABUDA, Josef",TCH,Men,volleyball,Silver,2
1964,Volleyball,Volleyball,"MUSIL, Josef",TCH,Men,volleyball,Silver,2
1964,Volleyball,Volleyball,"PAULUS, Karel",TCH,Men,volleyball,Silver,2
1964,Volleyball,Volleyball,"PERUSIC, Boris",TCH,Men,volleyball,Silver,2
1964,Weightlifting,Weightlifting,"NOWAK, Mieczyslaw",POL,Men,"56 - 60kg, total (featherweight)",Bronze,1
1964,Volleyball,Volleyball,"SCHENK, Pavel",TCH,Men,volleyball,Silver,2
1964,Volleyball,Volleyball,"SORM, Josef",TCH,Men,volleyball,Silver,2
1964,Volleyball,Volleyball,"TOMAN, Ladislav",TCH,Men,volleyball,Silver,2
1964,Volleyball,Volleyball,"BUSZ, Hanna Krystyna",POL,Women,volleyball,Bronze,1
1964,Volleyball,Volleyball,"CZAJKOWSKA, Krystyna",POL,Women,volleyball,Bronze,1
