year,sport,discipline,athlete,country_code,gender,event,medal,medal_value
1968,Gymnastics,Artistic G.,"BAUERSCHMIDT, Maritta",GDR,Women,team competition,Bronze,1
1968,Rowing,Rowing,"BRIEDIS, Vitautas Julius",URS,Men,eight with coxswain (8+),Bronze,1
1968,Gymnastics,Artistic G.,"LISITSKY, Viktor",URS,Men,team competition,Silver,2
1968,Gymnastics,Artistic G.,"KUCHINSKAYA, Natalya",URS,Women,individual all-round,Bronze,1
1968,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,individual all-round,Gold,3
1968,Hockey,Hockey,"REHAMAN, Inamur",IND,Men,hockey,Bronze,1
1968,Gymnastics,Artistic G.,"VORONINA, Zinaida",URS,Women,individual all-round,Silver,2
1968,Gymnastics,Artistic G.,"KLIMENKO, Viktor",URS,Men,parallel bars,Bronze,1
1968,Gymnastics,Artistic G.,"NAKAYAMA, Akinori",JPN,Men,parallel bars,Gold,3
1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,parallel bars,Silver,2
1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,pommel horse,Bronze,1
1968,Gymnastics,Artistic G.,"CERAR, Miroslav",YUG,Men,pommel horse,Gold,3
1968,Gymnastics,Artistic G.,"LAIHO, Olli Eino",FIN,Men,pommel horse,Silver,2
1968,Gymnastics,Artistic G.,"KATO, Sawao",JPN,Men,rings,Bronze,1
1968,Gymnastics,Artistic G.,"NAKAYAMA, Akinori",JPN,Men,rings,Gold,3
1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,rings,Silver,2
1968,Gymnastics,Artistic G.,"BEIER, GÃ¼nter",GDR,Men,team competition,Bronze,1
1968,Gymnastics,Artistic G.,"BREHME, Matthias",GDR,Men,team competition,Bronze,1
1968,Gymnastics,Artistic G.,"DIETRICH, Gerhard",GDR,Men,team competition,Bronze,1
1968,Gymnastics,Artistic G.,"FÃLLE, Siegfried",GDR,Men,team competition,Bronze,1
1968,Gymnastics,Artistic G.,"KÃSTE, Klaus",GDR,Men,team competition,Bronze,1
1968,Gymnastics,Artistic G.,"WEBER, Peter",GDR,Men,team competition,Bronze,1
1968,Gymnastics,Artistic G.,"ENDO, Yukio",JPN,Men,team competition,Gold,3
1968,Gymnastics,Artistic G.,"KATO, Sawao",JPN,Men,team competition,Gold,3
1968,Gymnastics,Artistic G.,"KATO, Takeshi",JPN,Men,team competition,Gold,3
1968,Gymnastics,Artistic G.,"KENMOTSU, Eizo",JPN,Men,team competition,Gold,3
1968,Gymnastics,Artistic G.,"NAKAYAMA, Akinori",JPN,Men,team competition,Gold,3
1968,Gymnastics,Artistic G.,"TSUKAHARA, Mitsuo",JPN,Men,team competition,Gold,3
1968,Gymnastics,Artistic G.,"DIOMIDOV, Sergei",URS,Men,team competition,Silver,2
1968,Gymnastics,Artistic G.,"ILYINYKH, Valeri",URS,Men,team competition,Silver,2
1968,Gymnastics,Artistic G.,"KARASEV, Valeri",URS,Men,team competition,Silver,2
1968,Gymnastics,Artistic G.,"KLIMENKO, Viktor",URS,Men,team competition,Silver,2
1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,team competition,Silver,2
1968,Hockey,Hockey,"SAIT, Munir",IND,Men,hockey,Bronze,1
1968,Rowing,Rowing,"VAN DIS, Leendert Frans",NED,Men,double sculls (2x),Silver,2
1968,Hockey,Hockey,"SINGH, Balbir I",IND,Men,hockey,Bronze,1
1968,Hockey,Hockey,"QUINE, Fred",AUS,Men,hockey,Silver,2
1968,Hockey,Hockey,"RILEY, Ronald",AUS,Men,hockey,Silver,2
1968,Hockey,Hockey,"SMART, Donald",AUS,Men,hockey,Silver,2
1968,Modern Pentathlon,Modern Pentath.,"LEDNEV, Pavel",URS,Men,Individual competition,Bronze,1
1968,Modern Pentathlon,Modern Pentath.,"FERM, BjÃ¶rn",SWE,Men,Individual competition,Gold,3
1968,Modern Pentathlon,Modern Pentath.,"BALCZO, Andras",HUN,Men,Individual competition,Silver,2
1968,Modern Pentathlon,Modern Pentath.,"GIUDICELLI, Jean-Pierre",FRA,Men,Team competition,Bronze,1
1968,Modern Pentathlon,Modern Pentath.,"GUEGUEN, Raoul",FRA,Men,Team competition,Bronze,1
1968,Modern Pentathlon,Modern Pentath.,"GUIGUET, Lucien",FRA,Men,Team competition,Bronze,1
1968,Modern Pentathlon,Modern Pentath.,"BALCZO, Andras",HUN,Men,Team competition,Gold,3
1968,Modern Pentathlon,Modern Pentath.,"MONA, Istvan",HUN,Men,Team competition,Gold,3
1968,Modern Pentathlon,Modern Pentath.,"TÃRÃK, Ferenc",HUN,Men,Team competition,Gold,3
1968,Modern Pentathlon,Modern Pentath.,"LEDNEV, Pavel",URS,Men,Team competition,Silver,2
1968,Hockey,Hockey,"PIPER, Desmond",AUS,Men,hockey,Silver,2
1968,Modern Pentathlon,Modern Pentath.,"ONISHENKO, Boris",URS,Men,Team competition,Silver,2
1968,Rowing,Rowing,"CHRISTIANSEN, Peter Fich",DEN,Men,coxless pair (2-),Bronze,1
1968,Rowing,Rowing,"LARSEN, Ib Ivan",DEN,Men,coxless pair (2-),Bronze,1
1968,Rowing,Rowing,"BOTHE, Heinz-JÃ¼rgen",GDR,Men,coxless pair (2-),Gold,3
1968,Rowing,Rowing,"LUCKE, JÃ¶rg",GDR,Men,coxless pair (2-),Gold,3
1968,Rowing,Rowing,"HOUGH, Lawrence Alan",USA,Men,coxless pair (2-),Silver,2
1968,Rowing,Rowing,"JOHNSON, Philip Anthony",USA,Men,coxless pair (2-),Silver,2
1968,Rowing,Rowing,"MAHER, William Patrick",USA,Men,double sculls (2x),Bronze,1
1968,Rowing,Rowing,"NUNN, John Hamann",USA,Men,double sculls (2x),Bronze,1
1968,Rowing,Rowing,"SASS, Anatoli",URS,Men,double sculls (2x),Gold,3
1968,Rowing,Rowing,"TIMOSHININ, Aleksandr",URS,Men,double sculls (2x),Gold,3
1968,Rowing,Rowing,"DROOG, Henricus Antonius",NED,Men,double sculls (2x),Silver,2
1968,Rowing,Rowing,"BOGDANAVICHUS, Antanas",URS,Men,eight with coxswain (8+),Bronze,1
1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,individual all-round,Silver,2
1968,Modern Pentathlon,Modern Pentath.,"SHAPARNIS, Stasis",URS,Men,Team competition,Silver,2
1968,Hockey,Hockey,"SINGH, Ajitpal",IND,Men,hockey,Bronze,1
1968,Hockey,Hockey,"PEARCE, Julian",AUS,Men,hockey,Silver,2
1968,Hockey,Hockey,"PEARCE, Eric Robert",AUS,Men,hockey,Silver,2
1968,Hockey,Hockey,"SINGH, Balbir II",IND,Men,hockey,Bronze,1
1968,Hockey,Hockey,"SINGH, Balbir III",IND,Men,hockey,Bronze,1
1968,Hockey,Hockey,"SINGH, Gurbux",IND,Men,hockey,Bronze,1
1968,Hockey,Hockey,"SINGH, Harbinder",IND,Men,hockey,Bronze,1
1968,Hockey,Hockey,"SINGH, Harmik",IND,Men,hockey,Bronze,1
1968,Hockey,Hockey,"SINGH, Inder",IND,Men,hockey,Bronze,1
1968,Hockey,Hockey,"SINGH, Prithipal",IND,Men,hockey,Bronze,1
1968,Hockey,Hockey,"SINGH, Tarsem",IND,Men,hockey,Bronze,1
1968,Hockey,Hockey,"ABDUL, Rashid III",PAK,Men,hockey,Gold,3
1968,Hockey,Hockey,"BUTT, Jahangir Ahmad",PAK,Men,hockey,Gold,3
1968,Hockey,Hockey,"DAR, Tanwir Ahmed",PAK,Men,hockey,Gold,3
1968,Hockey,Hockey,"GULREZ, Akhtar",PAK,Men,hockey,Gold,3
1968,Hockey,Hockey,"KHALID, Mahmud Hussain",PAK,Men,hockey,Gold,3
1968,Hockey,Hockey,"PEARCE, Gordon Charles",AUS,Men,hockey,Silver,2
1968,Hockey,Hockey,"MALIK, Muhammad Azam",PAK,Men,hockey,Gold,3
1968,Hockey,Hockey,"NIAZI, Tariq",PAK,Men,hockey,Gold,3
1968,Hockey,Hockey,"RIAZ, Ahmad",PAK,Men,hockey,Gold,3
1968,Hockey,Hockey,"RIAZ, Ud Din",PAK,Men,hockey,Gold,3
1968,Hockey,Hockey,"SAEED, Anwar",PAK,Men,hockey,Gold,3
1968,Hockey,Hockey,"TARIQ, Aziz",PAK,Men,hockey,Gold,3
1968,Hockey,Hockey,"ZAKIR, Hussain",PAK,Men,hockey,Gold,3
1968,Hockey,Hockey,"DEARING, Paul",AUS,Men,hockey,Silver,2
1968,Hockey,Hockey,"EVANS, Raymond",AUS,Men,hockey,Silver,2
1968,Hockey,Hockey,"GLENCROSS, Brian",AUS,Men,hockey,Silver,2
1968,Hockey,Hockey,"HAIGH, Robert",AUS,Men,hockey,Silver,2
1968,Hockey,Hockey,"MARTIN, Donald",AUS,Men,hockey,Silver,2
1968,Hockey,Hockey,"MASON, James",AUS,Men,hockey,Silver,2
1968,Hockey,Hockey,"NILAN, Patrick",AUS,Men,hockey,Silver,2
1968,Hockey,Hockey,"MUHAMMAD, Ashfaq",PAK,Men,hockey,Gold,3
1968,Gymnastics,Artistic G.,"KATO, Sawao",JPN,Men,individual all-round,Gold,3
1968,Fencing,Fencing,"SCHMITT, Pal",HUN,Men,Ã©pÃ©e team,Gold,3
1968,Gymnastics,Artistic G.,"VORONIN, Mikhail",URS,Men,horizontal bar,Gold,3
1968,Fencing,Fencing,"IENCIC-STAHL, Ecaterina Clara",ROU,Women,foil team,Bronze,1
1968,Fencing,Fencing,"ORBAN-SZABO, Olga",ROU,Women,foil team,Bronze,1
1968,Fencing,Fencing,"VICOL, Maria",ROU,Women,foil team,Bronze,1
1968,Fencing,Fencing,"CHIRKOVA, Svetlana",URS,Women,foil team,Gold,3
1968,Fencing,Fencing,"GOROKHOVA, Galina",URS,Women,foil team,Gold,3
1968,Fencing,Fencing,"NOVIKOVA-BELOVA, Elena",URS,Women,foil team,Gold,3
1968,Fencing,Fencing,"PETRENKO-SAMUSENKO, Tatyana",URS,Women,foil team,Gold,3
1968,Fencing,Fencing,"ZABELINA, Aleksandra",URS,Women,foil team,Gold,3
1968,Fencing,Fencing,"BOBIS-FERKASINSZKY, Ildiko",HUN,Women,foil team,Silver,2
1968,Fencing,Fencing,"DÃMÃLKI-SAKOVICS, Lidia",HUN,Women,foil team,Silver,2
1968,Fencing,Fencing,"JARMY, Maria",HUN,Women,foil team,Silver,2
1968,Fencing,Fencing,"MAROSI-FOLDESI, Paula",HUN,Women,foil team,Silver,2
1968,Fencing,Fencing,"REJTO-UJLAKI, Ildiko",HUN,Women,foil team,Silver,2
1968,Fencing,Fencing,"GYULAI-DRIMBA-JENEI, Ileana",ROU,Women,foil team,Bronze,1
1968,Fencing,Fencing,"PEZSA, Tibor",HUN,Men,sabre individual,Bronze,1
1968,Fencing,Fencing,"RAKITA, Mark",URS,Men,sabre individual,Silver,2
1968,Fencing,Fencing,"BAKONYI, Peter",HUN,Men,sabre team,Bronze,1
1968,Fencing,Fencing,"KALMAR, Janos",HUN,Men,sabre team,Bronze,1
1968,Fencing,Fencing,"KOVACS, Tamas",HUN,Men,sabre team,Bronze,1
1968,Fencing,Fencing,"MESZENA, Miklos",HUN,Men,sabre team,Bronze,1
1968,Fencing,Fencing,"PEZSA, Tibor",HUN,Men,sabre team,Bronze,1
1968,Fencing,Fencing,"MAVLIKHANOV, Umar",URS,Men,sabre team,Gold,3
1968,Fencing,Fencing,"NAZLYMOV, Vladimir",URS,Men,sabre team,Gold,3
1968,Fencing,Fencing,"RAKITA, Mark",URS,Men,sabre team,Gold,3
1968,Fencing,Fencing,"SIDYAK, Viktor",URS,Men,sabre team,Gold,3
1968,Fencing,Fencing,"VINOKUROV, Eduard",URS,Men,sabre team,Gold,3
1968,Fencing,Fencing,"CALARESE, Wladimiro",ITA,Men,sabre team,Silver,2
1968,Fencing,Fencing,"CHICCA, Pierluigi",ITA,Men,sabre team,Silver,2
1968,Fencing,Fencing,"PAWLOWSKI, Jerzy",POL,Men,sabre individual,Gold,3
1968,Fencing,Fencing,"MAFFEI, Michele",ITA,Men,sabre team,Silver,2
1968,Fencing,Fencing,"DERSIDAN-ENE-PASCU, Ana",ROU,Women,foil team,Bronze,1
1968,Fencing,Fencing,"STANKOVICH, Vasili",URS,Men,foil team,Silver,2
1968,Rowing,Rowing,"KRAVCHUK, Valentin",URS,Men,eight with coxswain (8+),Bronze,1
1968,Fencing,Fencing,"KULCSAR, GyÃ¶zÃ¶",HUN,Men,Ã©pÃ©e team,Gold,3
1968,Fencing,Fencing,"NAGY, Pal",HUN,Men,Ã©pÃ©e team,Gold,3
1968,Fencing,Fencing,"NEMERE, Zoltan",HUN,Men,Ã©pÃ©e team,Gold,3
1968,Fencing,Fencing,"KRISS, Grigori",URS,Men,Ã©pÃ©e team,Silver,2
1968,Fencing,Fencing,"MODZALEVSKY, Viktor",URS,Men,Ã©pÃ©e team,Silver,2
1968,Fencing,Fencing,"NIKANCHIKOV, Aleksei",URS,Men,Ã©pÃ©e team,Silver,2
1968,Fencing,Fencing,"SMOLYAKOV, Yuri",URS,Men,Ã©pÃ©e team,Silver,2
1968,Fencing,Fencing,"VITEBSKY, Iosif",URS,Men,Ã©pÃ©e team,Silver,2
1968,Fencing,Fencing,"REVENU, Daniel",FRA,Men,foil individual,Bronze,1
1968,Fencing,Fencing,"DRIMBA, Ion",ROU,Men,foil individual,Gold,3
1968,Fencing,Fencing,"KAMUTI, JenÃ¶",HUN,Men,foil individual,Silver,2
1968,Fencing,Fencing,"REJTO-UJLAKI, Ildiko",HUN,Women,foil individual,Bronze,1
1968,Fencing,Fencing,"SVESHNIKOV, German",URS,Men,foil team,Silver,2
1968,Fencing,Fencing,"NOVIKOVA-BELOVA, Elena",URS,Women,foil individual,Gold,3
1968,Fencing,Fencing,"FRANKE, Egon",POL,Men,foil team,Bronze,1
1968,Fencing,Fencing,"LISEWSKI, Adam",POL,Men,foil team,Bronze,1
1968,Fencing,Fencing,"PARULSKI, Ryszard Wladyslaw",POL,Men,foil team,Bronze,1
1968,Fencing,Fencing,"SKRUDLIK, Zbigniew",POL,Men,foil team,Bronze,1
1968,Fencing,Fencing,"WOYDA, Witold",POL,Men,foil team,Bronze,1
1968,Fencing,Fencing,"BEROLATTI, Gilles",FRA,Men,foil team,Gold,3
1968,Fencing,Fencing,"DIMONT, Jacques",FRA,Men,foil team,Gold,3
1968,Fencing,Fencing,"MAGNAN, Jean-Claude",FRA,Men,foil team,Gold,3
1968,Fencing,Fencing,"NOÃL, Christian",FRA,Men,foil team,Gold,3
1968,Fencing,Fencing,"REVENU, Daniel",FRA,Men,foil team,Gold,3
1968,Fencing,Fencing,"PUTYATIN, Viktor",URS,Men,foil team,Silver,2
1968,Fencing,Fencing,"SHAROV, Yuri",URS,Men,foil team,Silver,2
1968,Fencing,Fencing,"SISIKIN, Yuri",URS,Men,foil team,Silver,2
1968,Fencing,Fencing,"DEL PILAR ROLDAN TAPIA, Maria",MEX,Women,foil individual,Silver,2
1968,Fencing,Fencing,"RIGOLI, Rolando",ITA,Men,sabre team,Silver,2
1968,Fencing,Fencing,"SALVADORI, Cesare",ITA,Men,sabre team,Silver,2
1968,Football,Football,"KAMAMOTO, Kunishige",JPN,Men,football,Bronze,1
1968,Football,Football,"CHRISTOV, Atanas",BUL,Men,football,Silver,2
1968,Football,Football,"CHRISTOV, Kiril",BUL,Men,football,Silver,2
1968,Football,Football,"DIMITROV, Tzvetan",BUL,Men,football,Silver,2
1968,Football,Football,"DIMITROV, Yantcho",BUL,Men,football,Silver,2
1968,Football,Football,"DONEV, Asparukh",BUL,Men,football,Silver,2
1968,Football,Football,"GAYDARSKI, Milko",BUL,Men,football,Silver,2
1968,Football,Football,"GEORGIEV, Ivailo",BUL,Men,football,Silver,2
1968,Football,Football,"GEROV, Atanas",BUL,Men,football,Silver,2
1968,Football,Football,"GIONIN, Mikhail",BUL,Men,football,Silver,2
1968,Football,Football,"IVANOV, Georghi",BUL,Men,football,Silver,2
1968,Football,Football,"IVKOV, Kiril",BUL,Men,football,Silver,2
1968,Football,Football,"JEKOV, Petar",BUL,Men,football,Silver,2
1968,Football,Football,"NIKOLOV, Todor",BUL,Men,football,Silver,2
1968,Football,Football,"CHRISTAKIEV, Georghi",BUL,Men,football,Silver,2
1968,Football,Football,"VASSILEV, Georghi",BUL,Men,football,Silver,2
1968,Football,Football,"YORDANOV, Stoyan",BUL,Men,football,Silver,2
1968,Football,Football,"ZAFIROV, Ivan",BUL,Men,football,Silver,2
1968,Gymnastics,Artistic G.,"PETRIK, Larisa",URS,Women,balance beam,Bronze,1
1968,Gymnastics,Artistic G.,"KUCHINSKAYA, Natalya",URS,Women,balance beam,Gold,3
1968,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,balance beam,Silver,2
1968,Gymnastics,Artistic G.,"KATO, Takeshi",JPN,Men,floor exercises,Bronze,1
1968,Gymnastics,Artistic G.,"KATO, Sawao",JPN,Men,floor exercises,Gold,3
1968,Gymnastics,Artistic G.,"NAKAYAMA, Akinori",JPN,Men,floor exercises,Silver,2
1968,Gymnastics,Artistic G.,"KUCHINSKAYA, Natalya",URS,Women,floor exercises,Bronze,1
1968,Gymnastics,Artistic G.,"CASLAVSKA, Vera",TCH,Women,floor exercises,Gold,3
1968,Gymnastics,Artistic G.,"PETRIK, Larisa",URS,Women,floor exercises,Gold,3
1968,Gymnastics,Artistic G.,"KENMOTSU, Eizo",JPN,Men,horizontal bar,Bronze,1
1968,Gymnastics,Artistic G.,"NAKAYAMA, Akinori",JPN,Men,horizontal bar,Gold,3
1968,Football,Football,"YANTCHOVSKI, Evgeni",BUL,Men,football,Silver,2
1968,Football,Football,"SZUCS, Lajos",HUN,Men,football,Gold,3
1968,Football,Football,"SZARKA, Zoltan",HUN,Men,football,Gold,3
1968,Football,Football,"SZALAI, Miklos",HUN,Men,football,Gold,3
1968,Football,Football,"KAMATA, Mitsuo",JPN,Men,football,Bronze,1
1968,Football,Football,"KATAYAMA, Hiroshi",JPN,Men,football,Bronze,1
1968,Football,Football,"KUWAHARA, Yasuyuki",JPN,Men,football,Bronze,1
1968,Football,Football,"MATSUMOTO, Ikuo",JPN,Men,football,Bronze,1
1968,Football,Football,"MIYAMOTO, Masakatsu",JPN,Men,football,Bronze,1
1968,Football,Football,"MIYAMOTO, Teruki",JPN,Men,football,Bronze,1
1968,Football,Football,"MORI, Takaji",JPN,Men,football,Bronze,1
1968,Football,Football,"OGI, Aritatsu",JPN,Men,football,Bronze,1
1968,Football,Football,"OKANO, Shun-Ichiro",JPN,Men,football,Bronze,1
1968,Football,Football,"SUGIYAMA, Ryuichi",JPN,Men,football,Bronze,1
1968,Football,Football,"WATANABE, Masashi",JPN,Men,football,Bronze,1
1968,Football,Football,"YAEGASHI, Shigeo",JPN,Men,football,Bronze,1
1968,Football,Football,"YAMAGUCHI, Yoshitada",JPN,Men,football,Bronze,1
1968,Football,Football,"YOKOYAMA, Kenzo",JPN,Men,football,Bronze,1
1968,Football,Football,"YUGUCHI, Eizo",JPN,Men,football,Bronze,1
1968,Football,Football,"BASTI, Istvan",HUN,Men,football,Gold,3
1968,Football,Football,"DRESTYAK-DUNAI, Lajos",HUN,Men,football,Gold,3
1968,Football,Football,"DUNAI, Antal",HUN,Men,football,Gold,3
1968,Football,Football,"FATER, Karoly",HUN,Men,football,Gold,3
1968,Football,Football,"FAZEKAS, Laszlo",HUN,Men,football,Gold,3
1968,Football,Football,"JUHASZ, Istvan",HUN,Men,football,Gold,3
1968,Football,Football,"KEGLOVICS, Laszlo",HUN,Men,football,Gold,3
1968,Football,Football,"KOCSIS, Lajos",HUN,Men,football,Gold,3
1968,Football,Football,"MENCZEL, Ivan",HUN,Men,football,Gold,3
1968,Football,Football,"NAGY, Laszlo",HUN,Men,football,Gold,3
1968,Football,Football,"NOSKO, Erno",HUN,Men,football,Gold,3
1968,Football,Football,"NOVAK, DezsÃ¶",HUN,Men,football,Gold,3
1968,Football,Football,"PANCSICS, Miklos",HUN,Men,football,Gold,3
1968,Football,Football,"SARKÃZI, Gabor",HUN,Men,football,Gold,3
1968,Gymnastics,Artistic G.,"NAKAYAMA, Akinori",JPN,Men,individual all-round,Bronze,1
1968,Rowing,Rowing,"LORENTSON, Yuri",URS,Men,eight with coxswain (8+),Bronze,1
1968,Wrestling,Wrestling Gre-R,"SIMIC, Branislav",YUG,Men,78 - 87kg (middleweight),Bronze,1
1968,Rowing,Rowing,"STERLIK, Vladimir",URS,Men,eight with coxswain (8+),Bronze,1
1968,Volleyball,Volleyball,"BULDAKOVA, Lyudmila",URS,Women,volleyball,Gold,3
1968,Volleyball,Volleyball,"GALUSHKA-DUYUNOVA, Vera",URS,Women,volleyball,Gold,3
1968,Volleyball,Volleyball,"KAMENEK-VINOGRADOVA, Valentina",URS,Women,volleyball,Gold,3
1968,Volleyball,Volleyball,"LANTRATOVA, Vera",URS,Women,volleyball,Gold,3
1968,Volleyball,Volleyball,"LEONTYEVA, Galina",URS,Women,volleyball,Gold,3
1968,Volleyball,Volleyball,"MIKHAILOVSKAYA, Lyudmila",URS,Women,volleyball,Gold,3
1968,Volleyball,Volleyball,"PONYAEVA-TRETYAKOVA, Tatyana",URS,Women,volleyball,Gold,3
1968,Wrestling,Wrestling Gre-R,"YAKOVENKO, Nikolai",URS,Men,87 - 97kg (light-heavyweight),Silver,2
1968,Volleyball,Volleyball,"RYSKAL, Inna",URS,Women,volleyball,Gold,3
1968,Volleyball,Volleyball,"SALIKHOVA, Roza",URS,Women,volleyball,Gold,3
1968,Volleyball,Volleyball,"SARYCHEVA, Tatyana",URS,Women,volleyball,Gold,3
1968,Volleyball,Volleyball,"SMOLEEVA, Nina",URS,Women,volleyball,Gold,3
1968,Volleyball,Volleyball,"VEINBERGA, Tatyana",URS,Women,volleyball,Gold,3
1968,Volleyball,Volleyball,"WIECHA, Wanda",POL,Women,volleyball,Bronze,1
1968,Volleyball,Volleyball,"FUKUNAKA, Sachiko",JPN,Women,volleyball,Silver,2
1968,Volleyball,Volleyball,"HAMA, Keiko",JPN,Women,volleyball,Silver,2
1968,Volleyball,Volleyball,"INOUE, Setsuko",JPN,Women,volleyball,Silver,2
1968,Volleyball,Volleyball,"IWAHARA, Toyoko",JPN,Women,volleyball,Silver,2
1968,Volleyball,Volleyball,"KASAHARA, Youko",JPN,Women,volleyball,Silver,2
1968,Volleyball,Volleyball,"KOJIMA, Yukiyo",JPN,Women,volleyball,Silver,2
1968,Volleyball,Volleyball,"OINUMA, Sumie",JPN,Women,volleyball,Silver,2
1968,Volleyball,Volleyball,"ONOZAWA, Aiko",JPN,Women,volleyball,Silver,2
1968,Volleyball,Volleyball,"SHISHIKURA, Kunie",JPN,Women,volleyball,Silver,2
1968,Volleyball,Volleyball,"TAKAYAMA, Suzue",JPN,Women,volleyball,Silver,2
1968,Volleyball,Volleyball,"YOSHIDA, Setsuko",JPN,Women,volleyball,Silver,2
1968,Weightlifting,Weightlifting,"TREBICKI, Henryk",POL,Men,"- 56kg, total (bantamweight)",Bronze,1
1968,Weightlifting,Weightlifting,"NASSIRI-SERESHT, Mohammad",IRI,Men,"- 56kg, total (bantamweight)",Gold,3
1968,Weightlifting,Weightlifting,"FÃLDI, Imre",HUN,Men,"- 56kg, total (bantamweight)",Silver,2
1968,Volleyball,Volleyball,"FURUKAWA, Makiko",JPN,Women,volleyball,Silver,2
1968,Weightlifting,Weightlifting,"DUBE, Joseph Douglas",USA,Men,"+ 90kg, total (heavyweight)",Bronze,1
1968,Volleyball,Volleyball,"SZCZESNIEWSKA, Zofia",POL,Women,volleyball,Bronze,1
1968,Volleyball,Volleyball,"OSTROMECKA, Krystyna",POL,Women,volleyball,Bronze,1
1968,Volleyball,Volleyball,"KRAVCHENKO, Valeri",URS,Men,volleyball,Gold,3
1968,Volleyball,Volleyball,"LAPINSKY, Yevgeni",URS,Men,volleyball,Gold,3
1968,Volleyball,Volleyball,"MATUSHEVAS, Vasilius",URS,Men,volleyball,Gold,3
1968,Volleyball,Volleyball,"MIKHALCHUK, Viktor",URS,Men,volleyball,Gold,3
1968,Volleyball,Volleyball,"MONDZOLEVSKY, Georgi",URS,Men,volleyball,Gold,3
1968,Volleyball,Volleyball,"POYARKOV, Yuri",URS,Men,volleyball,Gold,3
1968,Volleyball,Volleyball,"SIBIRYAKOV, Eduard",URS,Men,volleyball,Gold,3
1968,Volleyball,Volleyball,"TERESHCHUK, Boris",URS,Men,volleyball,Gold,3
1968,Volleyball,Volleyball,"IKEDA, Nachiro",JPN,Men,volleyball,Silver,2
1968,Volleyball,Volleyball,"KIMURA, Kenji",JPN,Men,volleyball,Silver,2
1968,Volleyball,Volleyball,"KOIZUMI, Isao",JPN,Men,volleyball,Silver,2
1968,Volleyball,Volleyball,"MINAMI, Masayuki",JPN,Men,volleyball,Silver,2
1968,Volleyball,Volleyball,"MITSUMORI, Yasuaki",JPN,Men,volleyball,Silver,2
