year,sport,discipline,athlete,country_code,gender,event,medal,medal_value
2000,Modern Pentathlon,Modern Pentath.,"COOK, Stephanie",GBR,Women,Individual competition,Gold,3
2000,Modern Pentathlon,Modern Pentath.,"ALLENBY, Kate",GBR,Women,Individual competition,Bronze,1
2000,Modern Pentathlon,Modern Pentath.,"BALOGH, Gabor",HUN,Men,Individual competition,Silver,2
2000,Modern Pentathlon,Modern Pentath.,"SVATKOVSKIY, Dmitri",RUS,Men,Individual competition,Gold,3
2000,Modern Pentathlon,Modern Pentath.,"DOVGAL, Pavel",BLR,Men,Individual competition,Bronze,1
2000,Judo,Judo,"GILL, Nicolas",CAN,Men,90 - 100kg (half-heavyweight),Silver,2
2000,Judo,Judo,"INOUE, Kosei",JPN,Men,90 - 100kg (half-heavyweight),Gold,3
2000,Judo,Judo,"TRAINEAU, Stephane",FRA,Men,90 - 100kg (half-heavyweight),Bronze,1
2000,Judo,Judo,"STEPKINE, Iouri",RUS,Men,90 - 100kg (half-heavyweight),Bronze,1
2000,Judo,Judo,"HONORATO, Carlos",BRA,Men,81 - 90kg (middleweight),Silver,2
2000,Judo,Judo,"HUIZINGA, Mark",NED,Men,81 - 90kg (middleweight),Gold,3
2000,Judo,Judo,"MASHURENKO, Ruslan",UKR,Men,81 - 90kg (middleweight),Bronze,1
2000,Judo,Judo,"DEMONTFAUCON, Frederic",FRA,Men,81 - 90kg (middleweight),Bronze,1
2000,Judo,Judo,"CHO, In-Chul",KOR,Men,73 - 81kg (half-middleweight),Silver,2
2000,Judo,Judo,"TAKIMOTO, Makoto",JPN,Men,73 - 81kg (half-middleweight),Gold,3
2000,Judo,Judo,"DELGADO, Nuno",POR,Men,73 - 81kg (half-middleweight),Bronze,1
2000,Judo,Judo,"BUDOLIN, Aleksei",EST,Men,73 - 81kg (half-middleweight),Bronze,1
2000,Judo,Judo,"LEBRUN, Celine",FRA,Women,70 - 78kg (half-heavyweight),Silver,2
2000,Judo,Judo,"TANG, Lin",CHN,Women,70 - 78kg (half-heavyweight),Gold,3
2000,Judo,Judo,"RICHTER, Simona Marcela",ROU,Women,70 - 78kg (half-heavyweight),Bronze,1
2000,Judo,Judo,"PIERANTOZZI, Emanuela",ITA,Women,70 - 78kg (half-heavyweight),Bronze,1
2000,Judo,Judo,"CAMILO, Tiago",BRA,Men,66 - 73kg (lightweight),Silver,2
2000,Judo,Judo,"MADDALONI, Giuseppe",ITA,Men,66 - 73kg (lightweight),Gold,3
2000,Judo,Judo,"ZELONIJS, Vsevolods",LAT,Men,66 - 73kg (lightweight),Bronze,1
2000,Judo,Judo,"LARYUKOV, Anatoly",BLR,Men,66 - 73kg (lightweight),Bronze,1
2000,Judo,Judo,"HOWEY, Kate",GBR,Women,63 - 70kg (middleweight),Silver,2
2000,Judo,Judo,"VERANES, Sibelis",CUB,Women,63 - 70kg (middleweight),Gold,3
2000,Modern Pentathlon,Modern Pentath.,"DE RIEL, Emily",USA,Women,Individual competition,Silver,2
2000,Rowing,Rowing,"LONG, Matthew",AUS,Men,coxless pair (2-),Bronze,1
2000,Rowing,Rowing,"TOMKINS, James",AUS,Men,coxless pair (2-),Bronze,1
2000,Rowing,Rowing,"ANDRIEUX, Michel",FRA,Men,coxless pair (2-),Gold,3
2000,Rowing,Rowing,"GRUBOR, Luka",GBR,Men,eight with coxswain (8+),Gold,3
2000,Rowing,Rowing,"DOUGLAS, Rowley",GBR,Men,eight with coxswain (8+),Gold,3
2000,Handball,Handball,"ANDERSSON, Magnus",SWE,Men,handball,Silver,2
2000,Rowing,Rowing,"DENNIS, Simon",GBR,Men,eight with coxswain (8+),Gold,3
2000,Rowing,Rowing,"ATTRILL, Louis",GBR,Men,eight with coxswain (8+),Gold,3
2000,Rowing,Rowing,"VUJEVIC, Branimir",CRO,Men,eight with coxswain (8+),Bronze,1
2000,Rowing,Rowing,"SMOLJANOVIC, Tomislav",CRO,Men,eight with coxswain (8+),Bronze,1
2000,Rowing,Rowing,"SKELIN, Sinisa",CRO,Men,eight with coxswain (8+),Bronze,1
2000,Rowing,Rowing,"SKELIN, Niksa",CRO,Men,eight with coxswain (8+),Bronze,1
2000,Rowing,Rowing,"PETRISKO, Silvijo",CRO,Men,eight with coxswain (8+),Bronze,1
2000,Rowing,Rowing,"FRANKOVIC, Tihomir",CRO,Men,eight with coxswain (8+),Bronze,1
2000,Rowing,Rowing,"FRANCETIC, Igor",CRO,Men,eight with coxswain (8+),Bronze,1
2000,Rowing,Rowing,"BORASKA, Igor",CRO,Men,eight with coxswain (8+),Bronze,1
2000,Judo,Judo,"SCAPIN, Ylenia",ITA,Women,63 - 70kg (middleweight),Bronze,1
2000,Rowing,Rowing,"VAN NES, Eeke",NED,Women,double sculls (2x),Silver,2
2000,Rowing,Rowing,"THIEME, Jana",GER,Women,double sculls (2x),Gold,3
2000,Rowing,Rowing,"BORON, Kathrin",GER,Women,double sculls (2x),Gold,3
2000,Rowing,Rowing,"SAKICKIENE, Birute",LTU,Women,double sculls (2x),Bronze,1
2000,Rowing,Rowing,"POPLAVSKAJA, Kristina",LTU,Women,double sculls (2x),Bronze,1
2000,Rowing,Rowing,"TUFTE, Olaf",NOR,Men,double sculls (2x),Silver,2
2000,Rowing,Rowing,"BEKKEN, Fredrik",NOR,Men,double sculls (2x),Silver,2
2000,Rowing,Rowing,"SPIK, Luka",SLO,Men,double sculls (2x),Gold,3
2000,Rowing,Rowing,"COP, Iztok",SLO,Men,double sculls (2x),Gold,3
2000,Rowing,Rowing,"SARTORI, Nicola",ITA,Men,double sculls (2x),Bronze,1
2000,Rowing,Rowing,"CALABRESE, Giovanni",ITA,Men,double sculls (2x),Bronze,1
2000,Rowing,Rowing,"MURPHY, Edward",USA,Men,coxless pair (2-),Silver,2
2000,Rowing,Rowing,"BEA, Sebastian",USA,Men,coxless pair (2-),Silver,2
2000,Rowing,Rowing,"ROLLAND, Jean Christophe",FRA,Men,coxless pair (2-),Gold,3
2000,Rowing,Rowing,"VAN DISHOECK, Pieta",NED,Women,double sculls (2x),Silver,2
2000,Hockey,Hockey,"ANNAN, Alyson",AUS,Women,hockey,Gold,3
2000,Judo,Judo,"CHO, Min-Sun",KOR,Women,63 - 70kg (middleweight),Bronze,1
2000,Judo,Judo,"OZKAN, Huseyin",TUR,Men,60 - 66kg (half-lightweight),Gold,3
2000,Hockey,Hockey,"ROGNONI, Maria Cecilia",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"RIMOLDI PUIG, Jorgelina",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"ONETO, Vanina Paula",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"MASOTTA, Paula Karina",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"MARGALOT, Mercedes",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"MAIZTEGUI, Laura",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"HERNANDEZ, Maria de la Paz",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"GARCIA, Agustina",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"GAMBERO, Ana",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"FERRARI, Maria Paz",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"AYMAR, Luciana",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"ARRONDO, Ines",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"ANTONISKA, Mariela",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"AICEGA, Magdalena",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"TOWERS, Julie",AUS,Women,hockey,Gold,3
2000,Hockey,Hockey,"STARRE, Katie",AUS,Women,hockey,Gold,3
2000,Hockey,Hockey,"SKIRVING, Angie",AUS,Women,hockey,Gold,3
2000,Hockey,Hockey,"POWELL, Katrina",AUS,Women,hockey,Gold,3
2000,Hockey,Hockey,"PEEK, Alison Louise",AUS,Women,hockey,Gold,3
2000,Hockey,Hockey,"MORRIS, Jenny",AUS,Women,hockey,Gold,3
2000,Hockey,Hockey,"MITCHELL-TAVERNER, Claire",AUS,Women,hockey,Gold,3
2000,Hockey,Hockey,"MAITLAND, Clover",AUS,Women,hockey,Gold,3
2000,Hockey,Hockey,"IMISON, Rachel",AUS,Women,hockey,Gold,3
2000,Hockey,Hockey,"HUDSON, Nicole",AUS,Women,hockey,Gold,3
2000,Hockey,Hockey,"HAWKES, Rechelle",AUS,Women,hockey,Gold,3
2000,Hockey,Hockey,"HASLAM, Juliet",AUS,Women,hockey,Gold,3
2000,Hockey,Hockey,"FARRELL, Renita",AUS,Women,hockey,Gold,3
2000,Hockey,Hockey,"STEPNIK, Ayelen Iara",ARG,Women,hockey,Silver,2
2000,Hockey,Hockey,"VUKOJICIC, Paola",ARG,Women,hockey,Silver,2
2000,Judo,Judo,"GRADANTE, Anna-Maria",GER,Women,- 48kg (extra-lightweight),Bronze,1
2000,Judo,Judo,"SIMONS, Ann",BEL,Women,- 48kg (extra-lightweight),Bronze,1
2000,Judo,Judo,"VAZAGASHVILI, Giorgi",GEO,Men,60 - 66kg (half-lightweight),Bronze,1
2000,Judo,Judo,"GIOVINAZZO, Girolamo",ITA,Men,60 - 66kg (half-lightweight),Bronze,1
2000,Judo,Judo,"LI, Shufang",CHN,Women,57 - 63kg (half-middleweight),Silver,2
2000,Judo,Judo,"VANDENHENDE, Severine",FRA,Women,57 - 63kg (half-middleweight),Gold,3
2000,Judo,Judo,"VANDECAVEYE, Gella",BEL,Women,57 - 63kg (half-middleweight),Bronze,1
2000,Judo,Judo,"JUNG, Sung-Sook",KOR,Women,57 - 63kg (half-middleweight),Bronze,1
2000,Judo,Judo,"GONZALEZ, Driulys",CUB,Women,52 - 57kg (lightweight),Silver,2
2000,Judo,Judo,"FERNANDEZ, Isabel",ESP,Women,52 - 57kg (lightweight),Gold,3
2000,Judo,Judo,"PEKLI, Maria",AUS,Women,52 - 57kg (lightweight),Bronze,1
2000,Judo,Judo,"KUSAKABE, Kie",JPN,Women,52 - 57kg (lightweight),Bronze,1
2000,Judo,Judo,"NARAZAKI, Noriko",JPN,Women,48 - 52kg (half-lightweight),Silver,2
2000,Judo,Judo,"VERDECIA, Legna",CUB,Women,48 - 52kg (half-lightweight),Gold,3
2000,Judo,Judo,"LIU, Yuxiang",CHN,Women,48 - 52kg (half-lightweight),Bronze,1
2000,Judo,Judo,"BENBOUDAOUD, Larbi",FRA,Men,60 - 66kg (half-lightweight),Silver,2
2000,Judo,Judo,"KYE, Sun Hui",PRK,Women,48 - 52kg (half-lightweight),Bronze,1
2000,Judo,Judo,"YUAN, Hua",CHN,Women,+ 78kg (heavyweight),Gold,3
2000,Judo,Judo,"YAMASHITA, Mayumi",JPN,Women,+ 78kg (heavyweight),Bronze,1
2000,Judo,Judo,"KIM, Seon-Young",KOR,Women,+ 78kg (heavyweight),Bronze,1
2000,Judo,Judo,"SHINOHARA, Shinichi",JPN,Men,+ 100kg (heavyweight),Silver,2
2000,Judo,Judo,"DOUILLET, David",FRA,Men,+ 100kg (heavyweight),Gold,3
2000,Judo,Judo,"TMENOV, Tamerlan",RUS,Men,+ 100kg (heavyweight),Bronze,1
2000,Judo,Judo,"PERTELSON, Indrek",EST,Men,+ 100kg (heavyweight),Bronze,1
2000,Judo,Judo,"JUNG, Bu-Kyung",KOR,Men,- 60 kg,Silver,2
2000,Judo,Judo,"NOMURA, Tadahiro",JPN,Men,- 60 kg,Gold,3
2000,Judo,Judo,"SMAGULOV, Aidyn",KGZ,Men,- 60 kg,Bronze,1
2000,Judo,Judo,"POULOT RAMOS, Manolo",CUB,Men,- 60 kg,Bronze,1
2000,Judo,Judo,"BROULETOVA, Lioubov",RUS,Women,- 48kg (extra-lightweight),Silver,2
2000,Judo,Judo,"TANI, Ryoko",JPN,Women,- 48kg (extra-lightweight),Gold,3
2000,Judo,Judo,"BELTRAN, Daima Mayelis",CUB,Women,+ 78kg (heavyweight),Silver,2
2000,Handball,Handball,"VORONIN, Lev",RUS,Men,handball,Gold,3
2000,Football,Football,"IBARRA, Manuel",CHI,Men,football,Bronze,1
2000,Handball,Handball,"TORGOVANOV, Dmitri",RUS,Men,handball,Gold,3
2000,Football,Football,"HAUGENES, Margunn",NOR,Women,football,Gold,3
2000,Football,Football,"GULBRANDSEN, Solveig",NOR,Women,football,Gold,3
2000,Football,Football,"GULBRANDSEN, Ragnhild",NOR,Women,football,Gold,3
2000,Football,Football,"ESPESETH, Gro",NOR,Women,football,Gold,3
2000,Football,Football,"BEKKEVOLD, Kristin",NOR,Women,football,Gold,3
2000,Football,Football,"WUNDERLICH, Tina",GER,Women,football,Bronze,1
2000,Football,Football,"WIEGMANN, Bettina",GER,Women,football,Bronze,1
2000,Football,Football,"STEGEMANN, Kerstin",GER,Women,football,Bronze,1
2000,Football,Football,"ROTTENBERG, Silke",GER,Women,football,Bronze,1
2000,Football,Football,"PRINZ, Birgit",GER,Women,football,Bronze,1
2000,Football,Football,"MUELLER, Claudia",GER,Women,football,Bronze,1
2000,Football,Football,"MINNERT, Sandra",GER,Women,football,Bronze,1
2000,Football,Football,"MEINERT, Maren",GER,Women,football,Bronze,1
2000,Football,Football,"LINGOR, Renate",GER,Women,football,Bronze,1
2000,Football,Football,"JONES, Steffi",GER,Women,football,Bronze,1
2000,Football,Football,"HOFFMANN, Melanie",GER,Women,football,Bronze,1
2000,Football,Football,"HINGST, Ariane",GER,Women,football,Bronze,1
2000,Football,Football,"GRINGS, Inka",GER,Women,football,Bronze,1
2000,Football,Football,"GOTTSCHLICH, Stefanie",GER,Women,football,Bronze,1
2000,Football,Football,"GOETTE, Jeannette",GER,Women,football,Bronze,1
2000,Football,Football,"FITSCHEN, Doris",GER,Women,football,Bronze,1
2000,Football,Football,"BRANDEBUSEMEYER, Nicole",GER,Women,football,Bronze,1
2000,Football,Football,"ANGERER, Nadine",GER,Women,football,Bronze,1
2000,Football,Football,"VERGARA, Unai",ESP,Men,football,Silver,2
2000,Football,Football,"VELAMAZAN, Antonio",ESP,Men,football,Silver,2
2000,Football,Football,"TAMUDO, Raul",ESP,Men,football,Silver,2
2000,Football,Football,"RUIZ, Ismael",ESP,Men,football,Silver,2
2000,Football,Football,"HOVLAND, Ingeborg",NOR,Women,football,Gold,3
2000,Football,Football,"JENSEN, Christine Boe",NOR,Women,football,Gold,3
2000,Football,Football,"JOERGENSEN, Silje",NOR,Women,football,Gold,3
2000,Football,Football,"KNUDSEN, Monica",NOR,Women,football,Gold,3
2000,Gymnastics,Artistic G.,"PRODOUNOVA, Elena",RUS,Women,balance beam,Bronze,1
2000,Football,Football,"WHALEN, Sara",USA,Women,football,Silver,2
2000,Football,Football,"SOBRERO, Kate",USA,Women,football,Silver,2
2000,Football,Football,"SLATON, Danielle",USA,Women,football,Silver,2
2000,Football,Football,"SERLENGA, Nikki",USA,Women,football,Silver,2
2000,Football,Football,"SCURRY, Briana",USA,Women,football,Silver,2
2000,Football,Football,"PEARCE, Christie",USA,Women,football,Silver,2
2000,Football,Football,"PARLOW, Cindy",USA,Women,football,Silver,2
2000,Football,Football,"OVERBECK, Carla",USA,Women,football,Silver,2
2000,Football,Football,"MULLINIX, Siri",USA,Women,football,Silver,2
2000,Football,Football,"MILBRETT, Tiffeny",USA,Women,football,Silver,2
2000,Football,Football,"MACMILLAN, Shannon",USA,Women,football,Silver,2
2000,Football,Football,"LILLY, Kristine",USA,Women,football,Silver,2
2000,Football,Football,"ROMERO, Jose Maria",ESP,Men,football,Silver,2
2000,Football,Football,"HAMM, Mia",USA,Women,football,Silver,2
2000,Football,Football,"FOUDY, Julie",USA,Women,football,Silver,2
2000,Football,Football,"FAWCETT, Joy",USA,Women,football,Silver,2
2000,Football,Football,"FAIR, Lorrie",USA,Women,football,Silver,2
2000,Football,Football,"CHASTAIN, Brandi",USA,Women,football,Silver,2
2000,Football,Football,"SANDAUNE, Brit",NOR,Women,football,Gold,3
2000,Football,Football,"RIISE, Hege",NOR,Women,football,Gold,3
2000,Football,Football,"RAPP, Anita",NOR,Women,football,Gold,3
2000,Football,Football,"PETTERSEN, Marianne",NOR,Women,football,Gold,3
2000,Football,Football,"NORDBY, Bente",NOR,Women,football,Gold,3
2000,Football,Football,"MELLGREN, Dagny",NOR,Women,football,Gold,3
2000,Football,Football,"LEHN, Unni",NOR,Women,football,Gold,3
2000,Football,Football,"KVITLAND, Bente",NOR,Women,football,Gold,3
2000,Football,Football,"KRINGEN, Goeril",NOR,Women,football,Gold,3
2000,Football,Football,"FRENCH, Michelle",USA,Women,football,Silver,2
2000,Gymnastics,Artistic G.,"LIU, Xuan",CHN,Women,balance beam,Gold,3
2000,Football,Football,"PUYOL, Carlos",ESP,Men,football,Silver,2
2000,Football,Football,"MARCHENA, Carlos",ESP,Men,football,Silver,2
2000,Football,Football,"REYES, Pedro",CHI,Men,football,Bronze,1
2000,Football,Football,"PIZARRO, David",CHI,Men,football,Bronze,1
2000,Football,Football,"ORMAZABAL, Patricio",CHI,Men,football,Bronze,1
2000,Football,Football,"OLARRA, Rafael",CHI,Men,football,Bronze,1
2000,Football,Football,"NUNEZ, Rodrigo",CHI,Men,football,Bronze,1
